ID	Length	String
STR_MINIMAP_BUG	161	<text>text="测试意见反馈" font=163 </text><text>text="\\\n侠士在体验过程中遇到Bug，或者有什么意见建议，可在此处提交给我们，感谢您对我们的支持。" font=106 </text>
STR_ROLE_STYLE_CHOICE	12	选择画质风格
STR_SAFE_PAOPAO	34	你的账号处于危险状态！请及时处理！
STR_TBDB	115	<text>text="通宝代金券" font=163 </text><text>text="\\\n捏脸时优先消耗此货币，1通宝代金券=1通宝。" font=106 </text>
STR_TBDB2	5	(抵扣
STR_TBDB3	1	)
STR_TBDB4	46	当前可使用通宝代金币进行结算(成品脸和发型除外)
STR_BODY	4	体型
STR_DINGWEI	4	定位
STR_TESTGUILD_ROLE3	14	二测历史积分：
STR_LEVELUPAWARD	8	等级礼包
STR_SETTING130	8	显示级别
STR_SETTING131	98	低：效果在0%以上就显示；\n中：效果达到10%及以上才会显示（推荐）；\n高：效果达到30%及以上才会显示。
STR_SETTING132	4	团队
STR_SETTING133	8	目标辅助
STR_SETTING134	12	团队技能监控
STR_SETTING135	12	目标方向指引
STR_SETTING136	37	启用目标方向指引（可Shift+U调整位置）
STR_SETTING137	20	目标头像显示距离信息
STR_SETTING138	30	启用一键选择视野内最低血量队友
STR_SETTING139	10	不选择自己
STR_SETTING140	4	默认
STR_SETTING141	6	自定义
STR_SETTING142	92	1.部分场景禁用团队技能监控功能\n2.左键点击图标可激活技能统计\n3.右键可设置冷却时间、进度条等
STR_SETTING143	18	启用团队技能CD监控
STR_SETTING144	20	仅副本类型的地图开启
STR_SETTING145	12	页面显示列数
STR_TIMEDESERT	12	风暴倒计时：
STR_LEFTPEPLE	10	剩余人数：
STR_STORM	4	风暴
STR_SAFEZONE	6	安全区
STR_STORM2	8	风暴状态
STR_SETEMOTION	10	自定义设置
STR_MICFREE	4	自由
STR_MICHOTKEY	4	按键
STR_SHOW	10	本场表现分
STR_SHOW2	12	个人评分结算
STR_OPENACTION	14	打开表情动作栏
STR_NEWHORSE	18	获得了战场专用坐骑
STR_BAIYULING	10	飞沙令碎片
STR_BLEITAITIME	12	擂台持续时间
STR_DIANYUEKAFU	8	点月卡服
STR_DIANKAFU	6	点卡服
STR_COTIP	85	受雪月交晖抢购影响，1月2日20:05-22:30可能会出现购买后延迟，请耐心等待，切勿退出登录。
STR_COMPUTER_GIFT	18	送1000万笔记本电脑
STR_STORM3	70	本场有主播玩家参与，本场可获得额外活动宝箱，重伤主播还会掉落大量装备。
STR_SETTING146	12	团队其他功能
STR_SETTING147	24	突出显示团队内的仙王蛊鼎
STR_SETTING148	18	突出显示团队的宴席
STR_SETTING149	8	其他功能
STR_SETTING150	12	团队物品显示
STR_SETTING151	12	快速选择队友
STR_SETTING152	16	>>设置BUFF大小<<
STR_FACESET	8	面向设置
STR_ANGELE	4	角度
STR_SIZE	4	大小
STR_TANSPARENT	6	透明度
STR_SETTING153	12	计算平面距离
STR_SETTING154	26	目标脚下显示目标的目标名字
STR_SETTING155	12	指引箭头配置
STR_SETTING156	12	距离字体配置
STR_SETTING157	22	隐藏不重要的释放者前缀
STR_SETTING158	31	长歌影子&唐门飞星技能栏显示距离
STR_SETTING159	36	倒计时10秒后将自动进入名剑大会、战场
STR_SETTING160	22	自动进入名剑大会、战场
STR_SETTING161	28	请输入想要搜索的地图名关键字
STR_JSSXTIP	62	最简和简约画质下不支持景深效果设置，景深关闭的时候焦距设置无效
STR_SETTING162	16	世界地图搜索功能
STR_SETTING163	20	根据自身面向计算方向
STR_SETTING164	84	勾选则根据自身面向计算（旧方案），取消勾选则根据目标在当前镜头偏移位置计算（新方案）
STR_SPECIALTHING	4	事件
STR_SPECIALTHING2	12	暂无特殊事件
STR_SPECIALTHING3	4	采摘
STR_SPECIALTHING4	4	施肥
STR_SPECIALTHING5	4	浇水
STR_SPECIALTHING6	8	放入养料
STR_SPECIALTHING7	8	放入清水
STR_EQUIPNUM	8	装备分数
STR_SHOUW_HAIR	34	勾选后隐藏发型（只对特定帽子有效）
STR_SHOUW_HAIR2	20	穿戴此帽时可隐藏发型
STR_TITLE_LIST	8	全员列表
STR_Alive	4	存活
STR_CASTINGPANEL_YJWXS	10	一级五行石
STR_SKILLPanel_QIXUE	4	奇穴
STR_SETTING165	30	显示目标的装备品质及分数简略图
STR_CONNET	2	·
STR_OF	2	的
STR_METER	2	尺
STR_SETTING166	6	资料库
STR_SETTING167	8	任务查询
STR_SETTING168	12	任务进度查询
STR_SETTING169	4	查询
STR_SETTING170	6	小提示
STR_SETTING171	176	·该工具可方便侠士查询指定的任务状态\n·解决侠士任务断点的问题\n·重复任务、日常任务的状态未必准确\n·点击查询结果可查看更多信息\n·强大的配套资料站每周都会进行更新，敬请留意！
STR_SETTING172	14	打开资料库网站
STR_CHONGXIAO5	8	充消奖励
STR_TJDP	8	推荐搭配
STR_TJDP2	106	看中了这件外观，可是却不知道怎么搭配才好？试试我们给你的推荐吧，让你不费吹灰之力，就能把自己打扮的美美的！
STR_TJDP3	114	为了展示更好的预览效果，推荐的部件会临时占用右侧的预览栏位，请确保不会影响你当前的操作。你确定现在预览推荐搭配吗？
STR_MINGYI_NEWS	100	<text>text="茗伊消息" font=163 </text><text>text="\\\n点击可查看茗伊插件的新消息。" font=106 </text>
STR_HotSPOTPUSH	96	<text>text="热点推送" font=163 </text><text>text="\\\n点击可查看最新热点信息。" font=106 </text>
STR_TOPMENU_OPERATE	110	<text>text="运营活动" font=163 </text><text>text="\\\n签到轻松领奖，点击可查看更多其它福利。" font=106 </text>
STR_TOPMENU_DAXIA	100	<text>text="大侠之路" font=163 </text><text>text="\\\n核心玩法介绍，小白入门宝典！" font=106 </text>
STR_TOPMENU_PVPLINK	106	<text>text="大师赛直播" font=163 </text><text>text="\\\n点击进入网站查看大师赛直播盛况。" font=106 </text>
STR_TOPMENU_LEVELUP	102	<text>text="等级礼包" font=163 </text><text>text="\\\n可查看或领取达到等级的大礼包。" font=106 </text>
STR_MINIMAP_ARENALIVE	100	<text>text="竞技直播" font=163 </text><text>text="\\\n点击可查看竞技赛的直播情况。" font=106 </text>
STR_MINIMAP_MAIL	96	<text>text="飞鸽传书" font=65 </text><text>text="  （<KEY TOGGLE_CAMPMAP_PANEL>）"font=65</text>
STR_DS_OBLIST_CORNER	13	展开/收起列表
STR_DS_OB_TIPS	26	点击空格可切换同队其他玩家
STR_DS_OB_T	2	队
STR_DS_OB_P	2	人
STR_DS_OB_ZBFS	8	装备分数
STR_SETTING173	22	请输入任务ID或任务名。
STR_SETTING174	16	重置所有技能统计
STR_SETTING175	17	团队技能添加/修改
STR_SETTING176	8	技能ID：
STR_SETTING177	8	技能CD：
STR_SETTING178	86	小提示：\n按下Ctrl键将鼠标移动到技能图标处即可查看技能ID（红色数字）；技能CD单位为秒。
STR_JCINFO1	105	您支持的队伍获得冠军，您可参与平分60%奖池；获得亚军，您可参与平分30%奖池；获得季军，您可参与平分10%奖池；
STR_JCINFO2	64	（电信区助威平分电信区奖池，双线区助威平分双线区奖池，互不影响）
STR_JCINFO3	18	预计通宝到账时间：
STR_JCINFO4	8	礼品预览
STR_JCINFO5	12	助威队伍票数
STR_JCINFO6	22	“电信区”战队助威票数
STR_JCINFO7	32	活动时间：4月29日7点-5月12日24点
STR_JCINFO8	29	预计通宝到账时间：5月16日10点
STR_JCINFO9	4	票数
STR_JCINFO10	39	礼盒收入的35%将注入大师赛冠军助威奖金池
STR_JCINFO11	6	战队名
STR_JCINFO12	10	鲜花榜排名
STR_JCINFO13	5	18800
STR_JCINFO14	5	37600
STR_JCINFO15	3	200
STR_SETTING179	12	技能释放方式
STR_SETTING180	8	启用功能
STR_SETTING181	114	效果等同于官方自带的“技能释放位置选择”功能，但是插件功能可以指定某个技能使用某种释放方式，优先级要高于官方自带。
STR_SETTING182	8	BUFF增强
STR_SETTING183	4	启用
STR_SETTING184	8	技能名称
STR_SETTING185	8	释放方式
STR_SETTING187	14	>>设置快捷键<<
STR_SHOUYU	4	守御
STR_SHASHANG	4	击败
STR_CANSHUTIAOZHENG	8	参数调整
STR_LVJINGXIAOGUO	8	滤镜效果
STR_FENBIANLV	6	分辨率
STR_SETTING188	78	由于底层限制，只有侠士的队友加载了剑心插件，侠士才可看见该名队友放置的物品名称
STR_HQZG3	14	上周浩气五十强
STR_ERZG3	14	上周恶人五十强
STR_LASTWEEK	186	温馨提示：1.排行前十的帮会均可获得嘉奖，第1~3名更可获得祭天石举办阵营出征祭祀；2.榜上战阶总和较少的阵营将公开招募一定名额的帮会、侠士；3.排行帮会可在逐鹿中原中，请阵营首领/精英前来助战。
STR_SETTING189	20	增强BUFF时间显示效果
STR_SETTING190	24	BUFF时间最后10秒显示小数
STR_SETTING191	12	BUFF时间增强
STR_SETTING192	24	仅对有重要效果的BUFF生效
STR_SYSTEM_CHARACTER	150	<text>text="角色" font=65 </text><text>text="  （<KEY TOGGLE_EQUIP_PANEL>）"font=65</text><text>text="\\\n你的人物属性以及阵营状况。" font=106 </text>
STR_RES_MANAGER	10	下载管理器
STR_PAKV4_DOWNLOAD_INFO	13	PakV4下载信息
STR_PAKV4_STREAM_DOWNLOAD_LOAD	6	负载：
STR_PAKV4_DOWNLOAD_SPEED	10	下载速度：
STR_UISETTING_MJ	22	手动施展赤日轮和幽月轮
STR_SKILLTAB_MJ	4	明教
STR_RM1	48	可根据你的个人需求和硬件状况选择不同的下载模式。
STR_RM2	46	自由下载模式（根据硬盘空间状态推荐的下载模式）
STR_RM3	42	流式下载模式（根据身处环境实时下载的模式）
STR_RM4	17	全端资源（约80G）
STR_RM5	19	手绘完全版（约50G）
STR_RM6	19	手绘畅玩版（约30G）
STR_RM7	62	已达缓存警戒线，请在客户端启动器“资源管理界面”清理缓存数据。
STR_RM8	13	基础客户端11G
STR_RM9	10	缓存警戒线
STR_RM10	9	场景A缓存
STR_RM11	9	场景B缓存
STR_RM12	12	高清角色缓存
STR_RM13	12	手绘角色缓存
STR_RM14	10	正在下载：
STR_RM15	12	剩余缓存空间
STR_RM16	8	资源管理
STR_RM17	8	默认下载
STR_RM18	14	自定义下载模式
STR_RM19	8	缓存列表
STR_RM20	6	资源名
STR_RM21	4	下载
STR_RM22	4	暂停
STR_RM23	12	资源下载中：
STR_RM24	12	动画下载中：
STR_PAKV4_DOWNLOAD_FINISHED	20	恭喜你完成全端下载！
STR_PAKV4_DISK_SPACE_WARNING	28	缓存已达警戒线，请及时清理！
STR_SETTING193	16	显示精简BUFF名称
STR_SETTING194	20	额外可拖动内力显示条
STR_SETTING195	26	启用绝境战场拾取优化、过滤
STR_SETTING196	8	拾取优化
STR_SETTING197	8	绝境战场
STR_SETTING198	10	资料站索引
STR_SETTING199	12	启用自动拾取
STR_NPCF1	8	剧情进度
STR_NPCF2	4	好感
STR_NPCF3	14	好感度获取速度
STR_NPCF4	4	愉悦
STR_NPCF5	4	命途
STR_NPCF6	2	逸
STR_NPCF7	2	尘
STR_NPCF8	30	好感值满后方可解锁下一段剧情。
STR_NPCF9	12	剧情：东篱月
STR_NPCF10	12	剧情：旧时怨
STR_NPCF11	12	剧情：一梦长
STR_NPCF12	32	愉悦值越高，好感值获取速度越快。
STR_NPCF13	42	通过【逸】与【尘】的选择，决定雪雪的命途。
STR_NPCF14	46	满月当空，新雪初霁，桃源轻舟枕月眠，逍遥人间。
STR_NPCF15	46	命理昭昭，恩怨难了，世间游遍尽浮沉，方暖余生。
STR_TOGGLE_TEAM_BOSS	25	显示/隐藏团队击伤BOSS详情
STR_PAY_1	18	继续充值，享受特权
STR_PAY_2	18	放弃特权，进入游戏
STR_HOT4	8	猜你喜欢
STR_NPCF16	4	摸头
STR_NPCF17	4	猜拳
STR_NPCF18	4	拥抱
STR_NPCF19	4	演奏
STR_NPCF20	6	公主抱
STR_NPCF21	4	依偎
STR_ROADC	8	大侠之路
STR_SHOP_TXT1	8	我的收藏
STR_SHOP_TXT2	2	XX
STR_NEW3	4	限免
STR_NEW3	8	新品热卖
STR_JIAOBIAO_MIAN2	4	试穿
STR_QIANGGOU2	4	限量
STR_QPT	6	去拼团
STR_PREINFO	175	1、鼠标左键单击右侧部位图标可跳转到“我的外观”对应部位分类。\n2、鼠标右键单击右侧图标可取消商品预览。\n3、红色表示“未购买”商品；蓝色表示“已拥有”商品；灰色表示“空栏位”。
STR_QPT2	8	拼团邀请
STR_QPT3	8	我的拼团
STR_QPT4	8	详细规则
STR_QPT5	10	限团数量：
STR_QPT6	10	成团优惠：
STR_QPT7	10	成团人数：
STR_QPT8	43	先选择一件商品后，再选择参团或发起新的拼团!
STR_QPT9	10	发起新拼团
STR_QPT10	8	邀请好友
STR_QPT11	24	过期且人数不足会自动退款
STR_QPT12	14	选择邀请的好友
STR_QPT13	8	拼单价：
STR_QPT14	6	拼单价
STR_QPT15	8	拼团成员
STR_QPT16	8	成团优惠
STR_QPT17	8	查看拼团
STR_QPT18	6	拼购中
STR_QPT19	12	我参与的拼团
STR_QPT20	6	已加入
STR_QPT21	40	以下小伙伴正在发起拼团，赶紧加入他们吧！
STR_QPT22	8	成团价：
STR_QPT23	4	面挂
STR_QPT24	4	腰挂
STR_QPT25	4	背挂
STR_QPT26	4	重剑
STR_QPT27	6	原价：
STR_MR	4	面容
STR_SETTING218	44	攻略由有爱玩家提供，不保证其准确性，仅供参考
STR_SETTING219	28	首次加载较慢，请稍等片刻……
STR_SETTING220	38	攻略有问题？点我一起来编辑完善(*^▽^*)
STR_SLFX	36	少林门派需做还俗任务后才能购买发型。
STR_SETTING221	12	目标装备信息
STR_PREINFO2	112	1、鼠标右键单击右侧图标可取消商品预览。\n2、红色表示“未购买”商品；蓝色表示“已拥有”商品；灰色表示“空栏位”。
STR_OTHERDAOJU2	8	坐骑道具
STR_OTHERDAOJU3	8	宠物道具
STR_SETTING222	4	导入
STR_SETTING223	4	导出
STR_SETTING224	8	连斩提示
STR_SETTING225	8	持续时间
STR_SETTING226	25	启用连续击伤&协伤人数统计
STR_QPT28	8	拼团规则
STR_QPT29	12	选择心仪商品
STR_QPT30	14	支付开团或参团
STR_QPT31	26	邀请好友参团或等待他人参团
STR_QPT32	17	人满成团/不满退款
STR_QPT33	83	1、同一个买家在同一时间段内针对同一商品，只能开一个团，但可针对不同商品参加多个团。
STR_QPT34	45	2、已拥有、拼单中、代付中的商品不能参与拼团。
STR_QPT35	83	3、拼团成功，在线玩家可立即获得商品；离线或跨服状态，玩家的商品存于“商品保管区”。
STR_QPT36	59	4、拼团成功后才能获得对应的积分。拼团失败直接返还对应通宝。
STR_QPT37	37	5、已发起或参与的拼团不可取消和删除。
STR_QPT38	75	6、拼团未完成期间，不允许转服、删号；在此期间改名，仍显示加入拼团时的名字。
STR_QPT39	41	7、如有疑问，请联系客服：电话028-85309911
STR_QPT40	8	其他规则
STR_QPT41	16	暂无可参与的拼团
STR_QPT42	20	拼单中的商品无法购买
STR_MINIMAP_CMTIP	125	<text>text="阵营指挥设置" font=163 </text><text>text="\\\n分配物资及管理设置。\n打开M地图可“进入指挥模式”" font=106 </text>
STR_APPONLINE	8	推栏在线
STR_FBLIST_39	6	精力值
STR_CEINFO	247	1、达到积分条件就可以在正式服[主城节日大使]处领取对应奖励，积分不消耗，一个账号一次机会！\n2、侠士参与击败“冰火岛25人英雄模式”秘境首领，达成竞技场胜利（非蓬莱门派的侠士参与竞技场获得的终测积分将是蓬莱门派的1.5倍！），参与大攻防均可获得终测积分。
STR_JUBAO	4	举报
STR_FB1	14	限时金发抵扣券
STR_FB2	14	特效外装抵扣券
STR_FB3	7	5元点卡
STR_FB4	14	限时金发特外券
STR_FB5	12	体服测试资格
STR_FB6	10	英伟达显卡
STR_FB7	8	10元点卡
STR_FB8	14	五行石（五级）
STR_FB9	10	遗失的美好
STR_FB10	8	真橙之心
STR_FB11	6	除滞散
STR_JINDU	14	活动任务完成度
STR_TASKPOSITION	12	查看任务方位
STR_JINDU2	16	本场景任务完成度
STR_MJPOSITION	14	秘境所在地图：
STR_MISSIONT	8	任务奖励
STR_HISPRO	14	他的成就进度：
STR_SETTING227	8	目标连线
STR_SETTING228	14	我与目标间连线
STR_SETTING229	22	目标与目标的目标间连线
STR_TESTGUILD_ROLE4	10	终测积分：
STR_TESTGUILD_ROLE5	4	终测
STR_SELFIE_FREEZE_SERVANT_TIP	128	<text>text="定格知交表现 / 解除知交定格" font=18 </text><text><text>text="\\\n定格本机屏幕表现，不影响游戏内容" font=177 </text>
STR_SETTING230	4	粗细
STR_SETTING231	12	选择显示方式
STR_PREFER	14	只显示推荐秘境
STR_PREFER2	52	勾选后，会显示推荐的秘境；取消勾选则会显示出所有秘境
STR_INFO2	42	提示：鼠标右键单击右侧图标可取消商品预览。
STR_CALLSKILL	8	召唤技能
STR_EVIL_TITLE_ZH	14	恶人谷关注目标
STR_EVIL_TITLE_HQ	14	浩气盟关注目标
STR_SHUANFANG	12	双方阵营首领
STR_PREM	6	主指挥
STR_PREM2	6	副指挥
STR_SHENJIANXFU	12	沈剑心的祝福
STR_MAIL_REPLY2	4	回复
STR_SJXTXT	44	回复信息同步官方公告区（默认只显示在聊天栏）
STR_ACHIEVEMENT_CJJC2	14	【成就总进度】
STR_SA_1	8	安全预警
STR_SA_2	58	服妹发现侠士存在疑似脚本行为的风险操作，请扫一扫完成验证：
STR_SA_3	23	1、打开手机微信客户端。
STR_SA_4	40	2、点击微信右上角“+”，打开“扫一扫”。
STR_SA_5	37	3、扫描二维码，每个微信号当天最多验证
STR_SA_6	2	10
STR_SA_7	8	个账号。
STR_SA_8	7	4、请在
STR_SA_9	6	10分钟
STR_SA_10	34	内完成验证，以免账号受到限制影响。
STR_SA_11	18	提示：需关注服务号
STR_SA_12	17	“剑网3客户服务”
STR_SA_13	2	或
STR_SA_14	17	“剑网3安全中心”
STR_SA_15	10	方可验证。
STR_SETTING232	30	蓬莱技能栏显示[浮游天地]冷却CD
STR_SETTING233	30	未进战时隐藏门派能量条和内力条
STR_SETTING234	164	不在战斗状态且当前的能量值为空(部分门派是能量值为满)时会自动隐藏官方可拖动的门派能量条和剑心额外内力条。\n精简界面防止遮挡视野，功能不一定适合所有门派，请按需选择。
STR_SETTING235	8	秘籍列表
STR_SETTING236	8	技能名：
STR_SETTING237	12	未找到该技能
STR_SETTING238	20	重置统计时忽略该技能
STR_SETTING239	5	方案1
STR_SETTING240	5	方案2
STR_SETTING241	17	自身&目标高度标线
STR_INTERACTIVE	4	互动
STR_INPUT_MAP_NAME	12	请输入地图名
STR_QPT43	2	团
STR_QPT44	38	出版物许可证：成新出发高新字第三八六号
STR_SETTING242	184	只能隐藏自己角色的特效或动作，且不会影响其他玩家看到的侠士角色的效果，多用于自拍时隐藏身上的常驻BUFF特效；\n需要在效果获得之前开启功能方可生效（例如长歌的曲风需要切换一下体态方可生效）
STR_SETTING243	17	隐藏自身特效&动作
STR_SETTING244	18	无需倒计时直接进入
STR_SETTING245	8	喊话屏蔽
STR_SETTING246	20	启用过滤剑心喊话功能
STR_SETTING247	16	不过滤自己的喊话
STR_SETTING248	14	选择过滤的频道
STR_SETTING249	14	过滤喊话的类型
STR_SETTING250	14	过滤白名单地图
STR_SETTING251	8	选择特效
STR_SETTING252	8	选择动作
STR_DESCRIB3	90	备注方案如需拷贝到其它电脑，请将"\bin\zhcn_hd"下的"userdata"文件夹完整拷贝到对应目录即可。
STR_PAKV4_LOADING_TIP	14	鼠标左键可拖动
STR_VIEW_EQUIP_CUSTOM_UI_TITLE	12	查看装备情况
STR_LABEL_ACCOUNT2	12	WeGame身份码
STR_LABEL_ACCOUNT3	174	WeGame身份码将作为您在剑网3游戏的唯一账号标识，您在联系剑网3客服、使用角色转服等增值服务、使用剑网3相关APP时，都将以此身份码来认证您的账号，请您牢记这17位数字的WeGame身份码。
STR_ARENA_PASTYEAR	389	<text>text="2018年电信竞猜结果：" font=163 </text><text>text="\\\n猜中冠军31794票，每票分得17786通宝；\n猜中亚军6834票，每票分得41374通宝；\n猜中季军24283票，每票获得3881通宝。" font=106 </text><text>text="\n2018年双线竞猜结果：" font=163 </text><text>text="\\\n猜中冠军7960票，每票分得22161通宝；\n猜中亚军1893票，每票分得46593通宝；\n猜中季军10045票，每票获得2926通宝。" font=106 </text>
STR_ARENA_PASTYEAR2	20	2018年大师赛竞猜结果
STR_SETTING253	12	门派技能手册
STR_SETTING254	10	美人图日历
STR_SETTING255	10	选择门派：
STR_SETTING256	10	选择心法：
STR_SETTING257	10	>阵眼效果<
STR_SETTING258	10	推荐奇穴：
STR_SETTING259	8	奇遇任务
STR_SETTING260	8	宠物任务
STR_SETTING261	12	特殊武器任务
STR_LEAVES	8	树叶缩放
STR_DSSJC1	12	·礼盒包含·
STR_DSSJCC2	8	礼盒详情
STR_DSSJC3	10	14门派武器
STR_DSSJC4	12	冠军竞猜道具
STR_DSSJC5	12	选手应援鲜花
STR_DASH1	4	丈高
STR_DASH2	4	仰角
STR_DASH3	4	主驾
STR_DASH4	4	副驾
STR_SAA_0	1	0
STR_SAA_20	2	20
STR_SAA_30	2	30
STR_SAA_40	2	40
STR_WULINSHENGHUI_DUIZHEN_TITLE	20	第十四届霸王擂英雄榜
STR_DETAILS3	8	查看详情
STR_SETTING262	32	小地图安全区外警告闪烁及距离提示
STR_SETTING263	32	战场小地图增加辅助功能及信息提示
STR_TUITA	4	推塔
STR_TUITA1	6	总击伤
STR_TUITA2	6	总推塔
STR_URL_MOVIE_LOADING	24	动画加载中，敬请期待……
STR_DLC_PANEL	8	武林通鉴
STR_DLC_CHOOSE_TITLE	20	请选择侠士的修炼历程
STR_ACTIVTYT	16	活动地图快速定位
STR_MOBA_OPEN_STATS_PANEL	12	打开结算界面
STR_MOBA_OPEN_SHOP_PANEL	12	打开商店界面
STR_MOBA_XINLUDI2	4	星露
STR_MOBA_DIVID	1	/
STR_MOBA_XINLUDI	6	总星露
STR_ACTIVTYT1	46	所有绑定操作完成后需重新登录游戏才能获得奖励！
STR_MOBA_TIME	21	每日10点至凌晨3点开放
STR_DES_TIME	40	周一、周三、周五晚上7点至次日凌晨1点开放
STR_ZOM_TIME	32	每日下午7点至次日凌晨1点战场开放
STR_ASSIST_UNDERSTAND	4	理解
STR_ASSIST_CANTUNDERSTAND	6	不理解
STR_OPEN100	9	100级开启
STR_OPERATIONMODE	12	操作模式选择
STR_EnemyPanelTitle	8	敌方信息
STR_SETTING264	12	BUFF名字或ID
STR_SETTING265	8	BUFF查询
STR_SETTING266	20	※双击结果添加该BUFF
STR_EMOTION_EMOTION	4	表情
STR_SETTING267	16	使用本地共用数据
STR_SETTING268	165	1、勾选后修改的配置项将对当前电脑（云端模式为当前账号）下所有启用该功能的角色生效\n2、第一次勾选时会把该角色的当前设置设为共用数据\n3、快捷键相关功能仍需角色单独设置
STR_DSSJC2	11	定制小头像 
STR_SETTING269	24	副本脱战重置CD时重置监控
STR_SETTING270	14	自定义BUFF提示
STR_SETTING271	80	1、需开启上方的BUFF效果增强功能\n2、如果和默认数据冲突的话，以当前自定义数据为准
STR_SETTING272	14	输入关键字筛选
STR_SETTING273	8	分类管理
STR_DAYONE	6	第一天
STR_DAYTWO	6	第二天
STR_DAYFOUR	6	第四天
STR_DAYSIX	6	第六天
STR_DAYEIGHT	6	第八天
STR_ACCUMULATED_RECHARGE	8	累计充值
STR_STATE	4	状态
STR_DAILY_SIGN_IN	4	签到
STR_GET_PROPS	8	获取道具
STR_PROPS_NEED	10	道具需求量
STR_LIMIT_BUY	4	限购
STR_AWARD	4	领取
STR_TENYEARS_CHARGE	10	十周年回馈
STA_EVERYDAY	8	每日任务
STA_EVERYWEEK	8	每周任务
STA_PROPNUM2	12	拥有道具<D0>
STR_NEWSKILLGUILDPANEL	52	请配合【武学】界面的【武学指导】官方协作奇穴推荐使用
STA_CYCLICTASK	8	循环玩法
STA_GOT_PROPS	11	已获得道具:
STR_JH_DS1	8	确定花费
STR_ACTIVITY_TITLE	8	花萼相辉
STR_UNRECEIVE	6	未达成
STR_RECHARGE_CONSUMPTION	8	充值消耗
STR_RECHARGE2	22	充值消耗<D0>元即可获得
STR_CHONGXIAOTIP2	51	注:充值游戏时间或充值通宝并消费后才能获得充值消耗。
STR_ACCUMULATED_RECHARGE2	8	累计充消
ATA_OLD_HUANGLI	11	剑网3老黄历
STR_WILLGOT	6	可获得
STR_CHONGXIAO6	12	充消金额<D0>
STR_CHONGXIAO7	12	充值消耗<D0>
STR_CHONGXIAOTIP3	81	注:充值游戏时间或充值通宝并消费后才能获得充消金额。充消金额刷新需要重新登录游戏。
STR_BATTLEPASS_ICON	8	云锦华瓣
STA_PROPNUM	12	拥有道具数量
STA_PHOTOSHOP_TIP	38	图片数量已达到上限，请删除后再进行操作
STA_WHISHGIFT	8	天灯祈愿
STA_DOWNLOAD_AWARD	8	下载有礼
STA_HAPPYGIFT	14	十载长风望云归
STA_GO_COINSHOP	8	前往商城
STA_ACTIVITYMODEL_TIME	33	10月21日7:00-凌雪藏锋资料片开启前
STR_RAID_PAITUAN1	89	<text>text="拍团记录"font=65</text><text>text="\\\n可查看拍团相关的记录。"font=106</text>
STR_GOLDTEAM_ADDPRICE1	10	剩余金额：
STR_GOLDTEAM_DISTRIBUTION1	8	分配物品
STR_TITLE_GAMESET	8	游戏设置
STR_TITLE_HOTKEY1	8	键位设置
STR_RETURNCHARA1	8	返回角色
STR_RETURNLOGIN1	8	返回登录
STR_XITONGSHEZHI	8	系统设置
STR_TIP_GAMEOPTIONUI	100	你可以根据需要在这里修改更多的游戏选项，他们包括更多的界面开关和操作开关，定制更灵活的界面元素等等。
STR_TIMESTATUS	8	时辰状态
STR_SETTING274	28	纯阳自己的生太极显示特殊偏色
STR_SETTING275	48	只有效果性能设置内的自身特效选择中等及以上才有效
STR_JOINAXTIVITY	8	参与活动
STR_MINIMAP_WBLOU	30	点击打开“万宝楼”玩家交易中心
STR_COLLECT_COUPONS	10	领取折扣券
STR_GO_COINSHOP	8	跳转商城
STR_DAYTHREE	6	第三天
STR_GO_VOUCHER	10	跳转代金券
STR_TRIAL_VALLEY_REWARD	26	已领取过本层的首次通关奖励
STR_QUIT_NETWORK_VIDEO_WAITING	21	按ESC可跳过动画加载。
STR_GOLDHARE	4	金发
STR_WHITEHARE	4	白发
STR_GUOUPHARE	4	套发
STR_SETTING276	8	列星虚境
STR_SETTING277	30	比赛开始后自动标记所有敌对侠士
STR_SETTING278	20	敌方信息列表显示标记
STR_SETTING279	46	敌方信息列表增加在自己周围30尺内可见目标的标识
STR_SETTING280	8	标记功能
STR_SETTING281	8	快速选择
STR_JH_DS2	8	确定消耗
STR_SETTING282	42	战场小地图增加[凶星龙兽][煞星龙兽]刷新时间
STR_CHONGXIAOTIP4	63	注:充值游戏时间后可获得充值金额，充值金额刷新需要重新登录游戏。
STR_CHONGXIAO8	8	充值金额
STR_SETTING283	14	发送到密聊频道
STR_SETTING284	14	发送到帮会频道
STR_SETTING285	14	每30秒循环发送
STR_SETTING286	26	目标头像处增加掉落归属名称
STR_SETTING287	65	只有NPC类型的头像才会显示；也可以用来判定哪位大侠首先攻击的该目标
STR_ONECLICK_ BUY	8	一键购买
STR_FEATURETIP	118	<text>text=" 默认场景范围内8位距离最近的玩家显示自定义\\\n脸型，勾选后场景内所有玩家均显示自定义脸型" font=106 </text>
STR_SETTING288	16	启用CD进度条显示
STR_SETTING289	31	进度条功能启用时将强制显示为3列
STR_TOPMENU_LIMITEDSALE	106	<text>text="限时折扣" font=163 </text><text>text="\\\n极致性价比不容错过，点击查看详情。" font=106 </text>
STR_TYPE	4	样式
STR_SOLID	4	实心
STR_HOLLOW	4	空心
STR_UPGRADE	4	升级
STR_FEACTIVATION	42	五彩石熔嵌为一次性消耗物品，熔嵌后无法剥离
STR_ARENA_PASTYEAR3	20	2019年大师赛竞猜结果
