ID	Name	BarText
3643	巨石	石中取米
3644	臭弹一	拾取
3645	完好的箭支	收集
3646	葵字营墓碑	
3647	燃烧的火堆	获取火炬
3648	松软的土堆	搜寻
3649	浩气盟弟子的尸体	搜寻
3650	村姑的尸体	搜寻
3651	战马	搜寻
3652	老头	搜寻
3653	宝箱·夜明盔	拾取
3654	葵字营寨门栅栏	
3655	药缸	获取
3656	神策军旗	获取
3657	风虎破山弓	拾取
3658	安乐散	获取
3659	臭弹	拾取
3660	孤立的墓碑	
3661	曹正英的囚车	破坏
3662	山字营囚笼（废弃）	打开
3663	小包糯米	获取
3664	唐军的尸体	搜寻
3665	小包粮食	获取
3666	宝箱·唐猊铠	拾取
3667	神策军尸体	搜索
3668	神策军的尸体	搜寻
3669	纯阳弟子的尸体	搜寻
3670	天策弟子的尸体	搜寻
3671	少林弟子的尸体	搜寻
3672	万花	搜寻
3673	宝箱·提炉枪	拾取
3674	红蓼	采摘
3675	草垛	
3676	木桶	
3677	坛子	
3678	木箱	
3679	水缸	
3680	水桶	
3681	 	
3682	 	
3683	酒桌	
3684	牢门	开门
3685	牢门	开门
3690	123	
3691	 	
3692	 	
3693	 	
3694	 	
3698	守备官盒子	正在打开
3699	 	
3700	探监牢笼	
3701	牢笼门	开门
3702	冬至宴席	冬至盛宴
3703	明教烤肉串	
3704	冰花芙蓉玉镯	拾取
3705	 	
3706	 	
3707	 	
3708	 	
3709	荠菜	采集
3710	 	
3711	 	
3712	 	
3713	遗体	搜索
3714	遗体	搜索
3715	龙铁牢笼	
3716	龙铁牢笼	
3717	大锅	
3718	箭矢	
3719	护院试炼大石	蓄力
3720	神策战死者的遗体	搜寻
3721	野菜	挖掘
3722	狼牙设计图	拾取
3723	渔女的乌篷船	搜索鱼竿
3724	罗甫的宝盒·一	打开
3725	罗甫的宝盒·二	打开
3726	罗甫的宝盒·三	打开
3727	有臭豆腐的烹饪台	获取
3728	曹将军的宝箱	搜索
3729	尸骨堆	搜寻
3730	装有凤冠霞帔的箱子	获取
3731	 	
3732	合卺葫芦	破坏
3733	囍字	破坏
3734	挂头颅的柱子	解下头颅
3735	 	
3736	松动的石堆	搜寻
3737	巨狼呕吐物	翻查
3738	辎重营炮弹	获取
3739	辎重营火炮	操纵
3740	狼牙军尸体	
3741	狼牙小兵	
3742	箱子	打开
3743	 	
3744	 	
3745	 	
3746	狼牙武器架	
3747	狼牙武器架	
3748	 	
3749	 	
3750	狼牙大型军旗	
3751	狼牙小型军旗	
3752	年夜饭	寻找位子
3753	狼牙军鼓	
3754	狼牙军尸体	
3755	狼牙军尸体	
3756	年夜饭	宴席
3757	散落的物品	拾取
3758	掉落的物品	拾取
3759	凳子	
3760	李龟年的储物箱	拾取
3761	遗失的密函	拾取
3762	龙铁牢锁	
3763	牢笼	
3764	颜季明的头颅	
3765	石板	
3766	狼牙弓箭架	
3767	风切旋转片	
3768	冰魄内力	吸取冰魄内力
3769	 	
3770	 	
3771	丰盛的酒菜	
3772	辎重营水井	
3773	辎重营饭锅	
3774	辎重营风口标记	
3775	龙铁牢锁	
3776	华丽的铜镜	拾取铜镜
3777	开关	
3778	铁链	
3779	绊马刺	修护
3780	干草	采集
3781	石头	敲碎
3782	红豆	采摘
3783	野蘑菇	采摘
3784	箭矢	
3785	盾牌	
3786	红丝巾	扯动
3787	野花	采摘
3788	靶子	贴圣旨
3789	决斗战旗	
3790	破碎的面具	
3791	可疑的箱子	
3792	狼牙兵器架	
3793	风雨镇囚笼	
3795	阴香花	采集
3796	豪华的贺礼	
3797	婚礼_红烛	
3798	豪华的贺礼	
3799	婚礼_喜字2	
3800	 	
3801	 	
3802	滚石	推动
3803	剑书	拾取
3804	稻香村的布娃娃	
3805	金疮药	拾取
3806	百宝丹	拾取
3807	 	
3808	春节/WJ_bh烤猪001	
3809	春节/WJ_春节火锅001	
3811	 	
3814	天策攻城武器	
3815	天策士兵尸体	搜寻
3816	天策士兵尸体	搜寻
3817	石块	拾取
3818	狼牙士兵尸体	
3819	可疑的土堆	
3820	皇榜	
3823	汤池区正门	打开
3824	狼牙投石车	
3826	女孩尸体	
3827	生生墓	祭拜
3828	 	
3829	落英	采集
3830	 	
3831	花灯	
3832	便桥碑纪	瞻仰
3833	磨剑石	磨剑
3834	浓烟	
3835	潮湿的草堆	点燃
3836	醋坛	
3837	长子之墓	祭拜
3838	次子之墓	祭拜
3839	碑铭	祭拜
3840	血红落英	
3841	传信特效	
3842	尸骨	
3843	尸骨堆	点燃磷火
3844	粮仓	
3845	花冢	
3846	花魂幡	
3847	窝棚	
3848	木板	
3849	红烛	
3850	红花	拾取
3851	酒水	拾取
3852	空空寺皇榜	
3853	春彩车	引燃
3854	尸体_村妇	
3855	枉死的百姓	
3856	炸药车	引爆
3857	爆炸火	
3858	干草包	
3859	军旗	
3860	白花龙舌草	采集
3861	圣旨	
3862	元圣水罐	捣毁
3863	野菜	拾取
3864	灶台	
3865	野菜	
3866	止血草	
3867	酸枣	采摘
3868	熏香炉	
3869	栅栏	
3870	遮盖陷马坑的杂草	
3871	 	
3872	王大石战友的尸体	
3873	寒秋草	采集
3874	散落的镖银	拾取
3875	墓碑	查看
3876	 	
3877	 	
3878	丰沛营粮草	拾取
3879	柴堆	
3880	 	
3881	 	
3882	 	
3883	粮草车（表现用）	
3884	 	
3885	 	
3886	 	
3887	 	
3888	篝火	
3889	流民巷篝火	
3890	桃子	采摘
3891	酒坛子	
3892	折断的栏杆	
3893	 	
3894	狼牙军武器架（废弃）	
3895	 	
3896	 	
3897	兵器架	
3898	草垛	
3899	狼牙军饭锅	
3900	禁地闸门机括	
3901	 	
3902	空粮草	
3903	生锈的钢刀	
3904	 	
3905	 	
3906	马尸体	
3907	天策军尸体	
3908	药师观石龙	获取秘宝
3909	玉贤的谢礼	
3910	老鼠洞	
3911	封条	
3912	栅栏（修理后）	
3913	酒坛(乌合盗匪)	燃酒焚篷
3914	扶风郡告示	
3915	爆炸特效	
3916	方一琳	
3917	巴布尔	
3918	立威柱	
3919	红地毯	
3920	 	
3921	烧烤乳猪	烧烤
3922	镖银箱子	
3923	镖银箱子	
3924	王座	
3925	 	
3926	帐篷	
3927	 	
3928	苏岩	焚烧
3929	刘别	焚烧
3930	牢笼	
3931	药碾	碾碎
3932	药炉	蒸制
3933	四散的乐器	捡起
3934	骆宾王木剑	
3935	骆宾王书信	
3936	 	
3937	 	
3938	 	
3939	 	
3940	 	
3941	天一教毒罐	烧毁
3942	红衣教地毯	
3943	新建	
3944	山字营囚笼	
3945	编钟	
3946	血淋淋的麻袋	
3947	立威柱	
3948	招牌	
3949	手推车	
3950	小灶台	
3951	烹饪台	
3952	食摊	
3953	牢笼	
3954	牢笼	
3956	笼子	
3957	真·禁地闸门机括	佯装操纵
3958	牢笼	
3959	牢笼	
3960	牢笼	
3961	控制机关	启动
3962	一号大门	
3963	牢笼	
3964	酒坛	
3965	玄铁钥匙盒	正在打开
3966	牢笼	
3967	金漆羽扇	捡起
3968	白玉洞箫	拾起
3969	火堆	点燃
3970	青铜爵	拿起
3971	古书	拿起
3972	佛珠	拾起
3973	丝绸旧衣	取下
3974	梨花木椅	扛起
3975	落叶堆	清扫
3976	玉佩	拾起
3977	玉坠	拾起
3978	石板	翻找
3979	清水	倒入
3980	墨锭	轻研
3981	石块	查找
3982	水墨汁	加入
3983	宴会大锅	
3984	宴会小桌	坐下
3985	珠玉箱	查探
3986	火锅凳子	坐下
3987	灶台	寻找
3988	机关	开启
3989	遗物	拾取
3990	矿篓子	
3991	香花	采摘
3992	钉人长矛	
3993	推车(表现用)	
3994	粮草	拾取
3995	军械	拾取
3996	粮草堆	拾取
3997	赌桌	
3998	木箱	查找
3999	杂物	查找
4000	落叶堆	查看
4001	茅根	翻挖
4002	大铁锅	熬煮
4003	观音土	浇注
4004	刚刚死去不久的尸体	切割
4005	火焰	
4006	破损的木盒	打开
4007	书桌	
4008	饮马槽	
4009	单座	
4010	粮食摊	
4011	好酒好菜_单人	
4012	卷席	
4013	兵器架	
4014	兵器架	
4015	粮食摊	
4016	扶风草	
4017	四散的乐器	捡起
4018	 	
4019	散落的诗稿	拾起
4020	四散的乐器	捡起
4021	四散的乐器	捡起
4022	四散的乐器	捡起
4023	书架	整理
4024	 	
4025	毒罐	
4027	激浪庄机关	拾取
4030	 	
4031	 	
4032	 	
4033	打开的书	
4034	土堆	
4035	红花	采集
4036	财物	
4037	大药臼	
4038	散落的树枝	拾取树枝
4039	铁链	拾取
4040	火堆	
4041	散落的喜糖	拾取
4042	 	
4043	霍公碑	
4044	龙头石匣	
4045	机关龙头	
4046	 	
4047	 	
4048	东侧大门	开门
4049	奇怪的石灯	
4050	龙柱	
4051	北侧大门	开门
4052	贪腐之虫的虫穴	抓虫子
4053	 	
4054	 	
4055	石柱上的刻字	
4056	一号碎石	
4057	箭雨	
4058	大门	
4059	军旗	
4060	鹿尸体	割肉
4061	鲜嫩蘑菇	采摘
4062	醉酒士兵	剥衣服
4064	酒	
4066	菜篮	
4067	果篮	
4068	干枯的树枝	拾取
4069	火焰	
4070	碎石	
4071	雕龙金匣	
4072	铜剑	
4073	木箱	拾取
4074	座椅	
4075	隐蔽的小坑	挖坑
4076	隐蔽的浅坑	挖坑
4077	隐蔽的深坑	挖坑
4078	显眼的大坑	挖坑
4079	藤蔓顶端根部	
4080	藤蔓底端根部	
4081	藤蔓中间部位	
4082	藤蔓中间部位	
4083	书桌	
4085	新笋	采集
4086	君山银针	采集
4087	鹅卵石	采集
4088	药方	拾取
4089	土堆	掩埋
4090	树枝	
4091	隼	
4092	新建数据6	
4093	新建数据7	
4094	新笋	采集
4095	新建数据9	
4096	酒坛	收集
4097	酒旗	
4098	灶台	操作
4099	装满粮食的大桶	收集
4100	粮食堆	收集
4101	晒鱼竿	收集
4102	熄灭的火堆	点燃
4103	一条发带	拾取
4104	水贼陷阱	拆除
4105	鞋子	拾取
4106	猴儿酒	拾取
4107	一块衣料	拾取
4108	树上的痕迹	查探
4109	地上的痕迹	查探
4110	落叶	清扫
4111	货物	拾取
4112	装满高粱饭的大桶	收集
4113	竹篓	拾取
4114	火堆	烘烤
4115	野果	采集
4116	太平村灶台	
4117	桌凳1	
4118	箱子	
4119	酒神倒	以徜以徉，是为醉乡。
4120	饭菜盘子	
4121	牢笼	
4122	遗体	搜索
4123	遗体	搜索
4124	遗体	搜索
4125	 	搜索
4126	 	搜索
4127	遗体	搜索
4128	 	
4129	 	
4130	 	
4131	 	
4132	饭菜盘子2	
4133	 	
4134	 	
4135	 	
4136	 	
4137	 	
4138	 	
4139	 	
4140	 	
4141	 	
4142	机关	
4143	 	
4144	汤池区侧门	
4145	 	
4146	 	
4147	新建	
4148	狼牙囚笼	
4149	天策投石车	
4150	车驾	
4151	 	
4152	三才风筝	
4153	战鼓	
4154	死去的战马	
4155	新建	
4156	新建	
4157	隐秘的通道	查探
4158	篝火	
4159	宝物箱	打开
4160	 	
4161	 	
4162	 	
4163	 	
4164	 	
4165	 	
4166	金银财宝	查看
4168	表现_小摊车	
4169	盛饭的灶台	
4170	肘子	
4171	蒸鱼	
4172	行脚商包	
4173	酒	
4174	盛汤的灶台	
4175	水桶	
4176	木桶	
4177	货包	
4178	货物袋子	
4179	香炉	
4180	碑铭·潼关吏	抄录碑铭
4181	碑铭·新安吏	抄录碑铭
4182	碑铭·石壕吏	抄录碑铭
4183	碑铭·新婚别	抄录碑铭
4184	碑铭·垂老别	抄录碑铭
4185	碑铭·无家别	抄录碑铭
4186	碑铭·吞云吐雾	抄录碑铭
4187	碑铭·青霜杨帆	抄录碑铭
4188	碑铭·酒圣杜康	抄录碑铭
4189	二号石头1	
4190	二号石头2	
4191	酒牌	
4192	迷神花	采摘
4193	酒坛1	
4194	阳伞	
4195	茶几	
4196	饭菜盘子3	
4197	 	
4198	 	
4199	 	
4200	控制器	破坏
4201	唐军军旗	
4202	绳索根部	
4203	绳索	
4204	绳索根部	
4205	井特效	
4206	藏好的干粮	搜索
4207	书桌	
4208	书籍	
4209	狼牙尸体	
4210	李林甫的信物	拾取
4211	包裹	打开包裹
4212	供坛	
4213	武器架	
4214	飞出的武器	
4215	酒碗	
4216	重犯囚笼	
4217	废弃的箭台	
4218	废弃的弩箭	操作
4219	匾额	砸扁
4220	表现_灶台	
4221	“马痴”苏和的遗体	收敛遗体
4222	无法安葬的死者	
4223	火堆	
4225	茶具	
4226	新建	
4227	石莲花	
4228	彼岸花	
4229	圳铁矿	
4230	禹铜矿	
4231	雕像	操作
4232	雕像	操作
4233	遗弃的锁链	拾取
4234	莲花	
4235	藤蔓尾	抓住藤蔓蓄力
4236	狼牙军的弯刀	拾取
4237	江芦生的失物	拾取
4238	马尸体	
4239	狼牙军尸体	
4240	天策军尸体	
4241	唐军尸体	
4242	狼牙尸体	
4243	箭矢	
4244	箭矢	
4245	箭矢	
4246	兵器架	正在修理
4247	1号侧门	
4248	火盆	
4250	硫磺桶	引爆
4252	五号机关标记	
4253	大门	
4254	阵营首领的战利品	
4255	首领的战利品	拾取
4256	天策府的谢礼	
4257	弹药箱	拾取
4258	军用物资	拾取
4259	弹药箱	
4260	军用物资	
4261	丐帮门派事件通用奖励	拾取
4262	丐帮门派事件全额奖励	拾取
4263	乱世天策通用奖励	拾取
4264	乱世天策全额奖励	拾取
4265	锈迹斑斑的铁箱	努力打开
4266	腐化的木盒	打开
4267	看不出原色的珠宝盒	打开
4268	土堆	拾起
4269	密封的坛子	打开
4270	菜刀	拾起
4271	发钗	拾起
4272	脏兮兮的带子	拾起
4273	特殊用尸体	
4274	牢笼	
4275	围栏	
4276	酒桌	
4278	士兵的包裹	拾起
4279	狼牙的食盒	打开
4280	土堆	挖开
4281	破损的腿甲	拾起
4282	破损的靴子	拾起
4283	破损的护手	拾起
4284	五号后门	
4285	粮草包	拾取
4286	80~90及通用动物遗体	
4287	石莲花	
4288	石莲花幼苗	
4289	彼岸花	
4290	彼岸花幼苗	
4291	碑铭·饮马长城窟行	抄录碑铭
4292	碑铭·代悲白头翁	抄录碑铭
4293	碑铭·娥皇女英	抄录碑铭
4294	坟堆	
4295	无名火墙动态障碍	
4296	一个小包裹	拾取
4297	骆宾王诗碑	
4298	奇怪的包袱	
4299	血烟草	
4300	华落羽	
4301	狼牙巫医的草药箱	
4302	草料垛	修理
4303	染血的沙土堆	
4304	军机宝箱	
4305	演示-铜矿	
4306	演示-铁矿	
4307	演示-禹铜	
4308	演示-大黄	
4309	演示-金创小草	
4310	演示-彼岸花	
4311	演示-熊尸体	
4312	演示-虎尸体	
4313	演示-狼尸体	
4314	尹素颜的包裹	拾取
4315	芙蓉出水宴	
4316	搜刮的财物	拾取
4318	大炮残骸	
4319	大炮残骸	
4320	新建	
4321	鲜花	采摘
4322	美酒	拿取
4323	公示牌	展开
4324	石菖蒲	采摘
4325	龙胆草	采摘
4329	铁匠台	
4330	印染台	
4331	灶台	
4332	古文字画	拿取
4333	炉灶	投入
4334	玄学孤本	拾取
4335	 	
4336	弓箭架	
4337	新建	
4338	狼牙_修饰_木栅栏01	
4339	狼牙_修饰_木栅栏02	
4340	狼牙_修饰_木栅栏03	
4341	狼牙_修饰_刑具	
4342	狼牙_修饰_狼雕	
4343	狼牙_修饰_门旗	
4344	狼牙_修饰_战鼓	
4345	狼牙_修饰_旗帜01	
4346	狼牙_修饰_旗帜02	
4347	狼牙_修饰_旗帜03	
4348	狼牙_修饰_武器架01	
4349	狼牙_修饰_武器架02	
4350	狼牙_修饰_火盆01	
4351	狼牙_修饰_火盆02	
4352	狼牙_修饰_煮锅	
4353	狼牙_修饰_狼圈	
4354	狼牙_修饰_路灯	
4355	狼牙_修饰_木堆01	
4356	狼牙_修饰_木堆02	
4357	狼牙_修饰_将位	
4358	狼牙_修饰_拒马01	
4359	狼牙_修饰_拒马02	
4360	狼牙_修饰_牢笼01	
4361	狼牙_修饰_牢笼02	
4362	告示牌	阅读
4363	肉包	拿取
4364	 	
4365	硬质挡板	
4366	寻龙-燕小侠的稻草人	
4367	狼牙_修饰_牢笼门02	
4368	香鱼干	拾取
4369	夜光杯	使用
4370	玉碗	使用
4371	翡翠荷叶杯	使用
4372	 	
4373	鹦鹉杯	使用
4374	 	
4375	 	
4376	茶具	投毒
4377	茶杯	
4378	仙人指路	
4379	洒盐	
4380	葫芦	
4381	鎏金螭耳氤氲炉	
4382	高衣架	晾衣服
4383	矮衣架	
4384	高衣服	
4385	矮衣服	
4386	长凳	
4387	异兽衔环定海缸	
4388	西华瑶光玄香鼎	
4389	灵山瑞云禅月炉	
4390	鱼游四海逍遥盆	
4391	碧玉梨纹瓶	
4392	承云翡翠杯	
4393	照萤夜光杯	
4394	雨韶古藤杯	
4395	流霞白玉杯	
4396	太公兵法	
4397	绿釉玉山孤松瓶	
4398	黄釉万里乘风瓶	
4399	三彩马	
4400	辟邪凤凰尊	
4401	叶公好龙罐	
4402	史宗声的信物	拾取
4403	叶公好龙杯	
4404	赤龙腾霄琉璃杯	
4405	观自在救苦净瓶	
4406	南海龙绡鲛珠瓶	
4407	翡翠玉白菜	
4408	平复帖	
4409	金缕玉衣	
4410	展示柜	
4411	桃	
4412	梨	
4413	柑橘	
4414	荔枝	
4415	西瓜	
4416	水果摊	
4417	古董架	
4418	靖世军的谢礼	拾取
4419	夜行衣	
4420	滇王之印	
4421	黄金浮屠	
4422	金银香囊	
4423	地牢机关	破坏
4424	火把	
4425	水坑	
4426	地牢门架子	
4427	段方北的书信	
4428	竹笋	
4429	单人茅厕	
4431	水井	
4432	传送井——东市	
4433	宝箱	
4434	条案	
4435	告示	
4436	地牢门	开锁
4437	信号灯	
4438	巨石	
4439	门锁禁制	破除
4440	装备洗炼台	洗炼装备
4441	西域烧饼	拿取
4442	告示牌	
4443	机关碎片	拾取
4444	书院·藏书	拾取
4445	新建	
4446	兵器架	
4447	酒坛	
4448	测试用——衣服摊	
4449	测试用——卖艺摊	
4450	测试用——小吃摊	
4451	测试用——扬州摊子1	
4452	测试用——扬州摊子2	
4453	测试用——扬州摊子3	
4454	测试用——扬州摊子4	
4455	测试用——扬州摊子5（布匹）	
4456	测试用——武器摊	
4457	测试用——采金铺	
4458	测试用——杂物摊	
4459	测试用——杂货架	
4460	测试用——武器摊2	
4461	测试用——水果摊	
4462	测试用——药摊	
4463	测试用——茶摊	
4464	测试用——药摊左	
4465	测试用——药摊2	
4466	测试用——药摊3	
4467	测试用——药摊4	
4468	测试用——防具摊	
4469	测试用——防具摊2	
4470	测试用——食摊	
4471	测试用——食摊左	
4472	测试用——货物包1	
4473	测试用——货物包2	
4474	测试用——桌子	
4475	测试用——酒菜	
4476	测试用——酒坛	
4477	柜子（沈园传地牢）	
4478	柜子（地牢传沈园）	
4479	火把	
4480	墙	
4481	墙	
4482	墙	
4483	墙	
4484	墙	
4485	门	打开
4486	门	
4487	门	
4488	门	
4489	卦劲·乾	
4490	卦劲·坤	
4491	卦劲·坎	
4492	卦劲·离	
4493	卦劲·艮	
4494	卦劲·震	
4495	卦劲·巽	
4496	卦劲·兑	
4497	木箱	
4498	兵器架	
4499	杂物堆	
4500	钥匙	拾取
4501	铅锌矿	
4502	铅锌矿	
4503	稻草人	
4504	碑铭·大唐西域记上	抄录碑铭
4505	碑铭·大唐西域记下	抄录碑铭
4506	碑铭·长安古意	抄录碑铭
4507	碑铭·阳春歌	抄录碑铭
4508	弓箭架	
4510	宝藏	
4511	红蘑菇	采集
4512	白蘑菇	采集
4513	干枯树根	采集
4514	 	
4515	蘑菇汤	喝汤
4516	老鼠夹	拾取
4517	脚下生风	拾取
4518	药臼	
4519	药瓶	
4520	药筐	
4521	落石井口	
4522	铁链	拾取
4523	洗衣缸	捞衣服
4524	骨头	
4525		
4526	石桌	
4527	颠倒梦想	
4528	火	
4529	靖世军的谢礼	拾取
4530	军车	
4531	军车	
4532	草垛	
4533	军车	
4534	机关	开启机关
4535	焦油桶	拾取
4536	投手手臂	
4537	盾牌手臂	
4538	尖刺手臂	
4539	弓箭手臂	
4540	灶台	打开
4541	障碍物	
4542	酒坛子	
4543	黑火药	打开
4544	食物箱	
4545	杂货箱	
4546	军资马车	
4547	绳索	
4548	挡箭牌	
4549	捕兽夹	
4550	水潭	
4551	动物	
4552	巨石	
4553	马车	
4554	绳索	
4556	天策府门	
4557	散落的铁剑	拾取
4558	散落的长枪	拾取
4559	炸药	打开
4560	铁血宝箱	打开
4561	遗失的铁血宝箱	拾取
4562	牢笼	
4563	武器架	
4564	打开的铁血宝箱	拾取
4565	篝火	
4567	狼牙士兵尸体	
4568	血战预热骑兵尸体	
4571	火堆	
4577	简易狗食	拾取
4578	沙土堆	挖开
4579	干燥的木材	拾取
4580	干燥的柴草堆	点火
4581	一排干燥的柴草	点火
4582	酒葫芦	拾取
4583	土堆	埋葬
4584	酒坛	
4585	剑心的赠礼	
4586	炸药	打开
4587	乌龟蛋	拾取
4588	天策信使的尸体	
4589	冬至宴席	冬至盛宴
4590	丐帮鸡腿	
4591	军机处官吏的尸体	
4592	兽穴	
4593	鹿	
4594	果子	
4595	桌子	
4597	门	
4598	机甲残骸	拾取残骸
4599	宝物	牛星罗的奖励
4600	帐篷	
4601	可以拉动的机关	
4602	机甲残骸	拾取残骸
4603	机甲残骸	拾取残骸
4604	机甲残骸	拾取残骸
4605	机甲残骸	拾取残骸
4606	烟花底座	
4607	地刺	
4608	喵	
4609	挂壁龙头	操作
4610	水下机关	操作
4611	水下机关	操作
4612	兵俑残骸	
4613	兵俑残骸石堆	
4614	炸药桶	
4615	戊申门	打开
4616	辛酉门	打开
4617	辛未门	打开
4618	戊午门	打开
4619	花盆	
4621	石板	
4622	据点战斗数据统计	
4623	恩荣宴	
4624	桌子	寻找纸笔
4625	残破的纸卷	
4626	香囊	
4627	酒坛	
4628	拒马长	
4629	拒马短	
4632	机关门	
4633	木箱堆夏	
4634	木箱群冬	
4635	木箱夏	
4636		
4637		
4638	木箱堆冬	
4639	木箱群夏	
4640	木箱冬	
4641	麒麟锁链	
4642	穿麟弩	
4643	浩气盟旗帜	
4644	神机车·据点	
4645	恶人谷旗帜	
4649	木箱	
4650	机关石台	
4651	十字走廊	
4652	木桶	
4658	踏板	
4659		
4660	铁门	
4661	火把	关闭
4662	操纵杆	
4664	史朝义的包裹	拾取
4665	祭台	
4666	全牛	
4667	全羊	
4668	粮草堆	拾取
4669		操作
4670	全猪	
4671	祭桌	
4672	圣女石板	
4673	美酒	拾取
4674	华山冰锥	
4675	呼延啸云的包裹	拾取
4676	巨大兵佣尸体	
4677	寒潭冰针	
4678	无量冰晶	
4679	玉虚冰壶	
4680	龙渊冰花	
4681		
4682		
4683	平放门	
4684	平放门	
4685	麒麟锁链障碍	
4686	圣柱_红	
4687	圣柱_黑	
4688	圣柱_蓝	
4689	圣柱_白	
4690	圣柱_绿	
4691		操作
4692		
4693	镇兽柱	
4694	粮草	检查粮草
4695	旋转通道机关门	
4696	散落的书页	
4697	桌子	
4699	地毯	
4702	通向安禄山的大门	
4703	字画卷轴	搜索
4705	风筝	拾取
4706	小土堆	
4707	大铁笼	打开
4708	挂壁机关	操作
4710	摊位	
4713	一本书	
4714	一本书	
