ClassID	SubClassID	ID	ClassName	SubClassName	Title	Content	Link
15	30	1			内功：太玄经	<text>text="　　内功远程，可针对不同情况转换卦象、状态，使战局形势多变，伤害和治疗能力也相当不俗。\\\n　　单挑切磋：★★★★\\\n　　团队作战：★★★★★\\\n　　升级练级：★★★\\\n　　秘境需求：★★★★\\\n　　操作难度：★★★★\\\n" font=162</text>	
15	31	0		北天药宗武学		<text>text="　　北天药宗主修毒性根骨内功，使用“百草卷”作为自身的武器。轴杆机巧，幅面修长，北天药宗弟子可将平日游历江湖采集到的药草、草木种子以及用于外伤开刀之用的柳叶刀按照品类效果一一收纳至卷轴中，卷成一束便于携带。\\\n　　当北天药宗弟子遇敌时，将使用百草卷中的药物和草木种子远距离战斗，被敌人近身之危急时刻，会拔出隐藏在百草卷末端的柳叶刀贴身作战。\\\n　　北天药宗分为治疗心法“灵素”和输出心法“无方”,其武学利用兵器“百草卷”中携带的药物、草木，施展轻盈身法凌空而起远距离进行攻击/治疗，亦可在近身作战时施展暗藏的柳叶刀予敌重创。\\\n　　毒系套路“行忌制方”：提取药材中的毒素对目标造成持续伤害压制的远程套路，是北天药宗输出心法“无方”的主要输出套路。\\\n　　药系套路“行宜列药”：使用内力催动药草，巧妙利用药性搭配远程治疗友方目标，是北天药宗治疗心法“灵素”的主要治疗套路。\\\n　　柳叶刀套路“凌波飞叶令”：使用卷轴中暗藏的柳叶刀近身作战，推进战斗节奏，亦为药宗提供轻盈凌空或接近目标的身法，戏弄敌人于股掌之间。\\\n　　草木系套路“神农百草诀”：在百草卷中藏匿不同草木的种子，催动其在场地或角色身上附着生长，以此辅助自身进行战斗的进阶套路。\\\n　　优势：凌空战斗自由灵活，对抗近战对手的追击非常得心应手，招式应对对手的爆发治疗和爆发伤害都有有效的应对方式。随着战斗的推进对战局的掌握越来越强。\\\n　　上手难度：中等，需要掌握自身武学招式施展的节奏以达到寒性、温性的平衡之道。\\\n　　劣势：缺乏硬控，进攻需要一些前置，没有长时间的可以给队友的硬性减伤。\\\n　　团队定位：群体沉默、后期强输出能力、群体治疗\\\n　　优势：身法灵活，有浮空优势\\\n" font=162</text>	
15	31	1			内功：无方	<text>text="　　内功远程，可远程消耗对手，亦可近身施展刀法予敌致命一击，群体沉默具有相当战略意义。\\\n　　单挑切磋：★★★★\\\n　　团队作战：★★★★★\\\n　　升级练级：★★★★\\\n　　秘境需求：★★★★\\\n　　操作难度：★★★★" font=162</text>	
15	31	2			内功：灵素	<text>text="　　内功远程，可远程消耗对手，亦可近身施展刀法予敌致命一击，群体沉默具有相当战略意义。\\\n　　单挑切磋：★★★★★\\\n　　团队作战：★★★★★\\\n　　升级练级：★★★\\\n　　秘境需求：★★★★★\\\n　　操作难度：★★★\\\n" font=162</text>	
15	32	0		刀宗武学		<text>text="　　刀宗创立于唐开元二十八年，创派者谢云流。\\\n　　谢云流原为纯阳宫祖师吕洞宾首徒，却因卷入皇权争斗而被迫离开中原逃亡东瀛。寄居异邦期间，谢云流弃剑拾刀，练就一套“一击必杀”的实战刀法，自成一派。藤原家便请其出任武馆大师范。\\\n　　二十多年后，谢云流重返中原，于第四次名剑大会力压群雄夺得宝剑“残雪”，名震中原武林。但一年后，谢云流却发现，藤原广嗣指使一刀流打着自己的名号在中原为非作歹，谢云流遂与一刀流彻底决裂。而后，谢云流于翁洲一带自立宗门——刀宗。\\\n　　刀宗武器为唐横刀。刀宗武学注重实用，追求“一招必中，一击必杀”。刀宗弟子尚武崇德，直来直去，一生都在探求武技极限。\\\n　　上手难度：中等，需要在战斗中发现对手破绽\\\n　　劣势：缺乏生存能力与辅助能力，进攻需要一些前置\\\n　　团队定位：伤害输出\\\n　　优势：高机动，高爆发，控制等级高，上限高\\\n" font=162</text>	
15	32	1			内功：孤峰诀	<text>text="　　外功近战输出，高机动，擅长洞察敌人弱点。骤风疾雨鞘中鸣，孤锋断浪遏流云，刀宗绝学孤锋诀杀伐凌厉，首重实战，配合独特的身法与擒拿之术，攻守一体，一击破敌。\\\n　　单挑切磋：★★★★★\\\n　　团队作战：★★★\\\n　　升级练级：★★★★\\\n　　秘境需求：★★★\\\n　　操作难度：★★★★\\\n" font=162</text>	
15	33	0		万灵山庄武学		<text>text="　　万灵山庄,由岭南道苍梧郡颂家创立。\\\n　　颂家因血脉缘故,天生引鸟兽万灵亲近,与异兽乘黄更有不解之缘。上古时，颂氏便与乘黄一族并肩作战,于涿鹿之野助黄帝大战蚩尤。随后厌倦战争的两族携百兽一路向南寻觅平静祥和之地,最终翻越南岭,在苍梧之地建立共同的家园。\\\n　　万灵山庄善使弓箭,精通射术,信奉万物有灵,人族应与万生万灵相互守望,习武的意义在于守护,守护自己、守护同伴、守护家园。\\\n　　上手难度：中等，需要合理搭配弓箭射术与承黄\\\n　　劣势：缺乏辅助能力，内力消耗较大\\\n　　团队定位：伤害输出\\\n　　优势：高机动，高续航，适应各种战斗，上限高\\\n" font=162</text>	
15	33	1			内功：山海心诀	<text>text="　　外功远程输出，高机动，可与动物和承黄并肩作战，适应多种战斗。\\\n　　单挑切磋：★★★\\\n　　团队作战：★★★★\\\n　　升级练级：★★★★\\\n　　秘境需求：★★★★★\\\n　　操作难度：★★★★\\\n" font=162</text>	
15	34	0		秘笈		<text>text="　　秘笈乃江湖之中记录武学奇术的神秘书册，机缘巧合若能领悟到某本秘笈残页、断章，便可增强其对应招式的效果属性。\\\n　　几乎所有门派的主动招式包括阵法都可以通过秘笈获得效果加成，即使是相同招式也可能因为装备了不同秘笈而产生不同的效果。\\\n　　打开武学界面（P），点击技能下方的倒三角形图标，可以打开该招式的秘笈界面，点击您想激活的秘笈，该秘笈图标即高亮显示，使招式获得该秘笈的属性加成效果。\\\n　　被激活后，秘笈即产生效果，被换下时失效，您可以针对不同的情况来切换不同的秘笈。\\\n　　战斗状态下无法切换秘笈。" font=162</text>	
15	34	1			秘笈效果	<text>text="　　秘笈可影响的属性包罗万象，根据针对的不同招式，不同的秘笈会提升不同的效果。\\\n　　秘笈效果包括减少聚气、调息时间；缩短施放距离；减少内力消耗；增加命中、会心伤害；增加治疗成效等等。" font=162</text>	
15	34	2			获得秘笈	<text>text="　　秘笈的获得方式多种多样，包括野外掉落、声望购买、副本BOSS掉落、任务奖励、阅读书页、书籍换取等。\\\n　　在秘笈界面中，可以消耗修为来领悟秘笈。\\\n　　秘笈有不绑定和绑定之分，不绑定的秘笈通常也是江湖人士们趋之若鹜的宝贝。\\\n" font=162</text>	
15	34	3			领悟秘笈	<text>text="　　打开背包，右键点击秘笈图标则开始领悟。\\\n　　当进度条读完后，背包中的秘笈则消失，秘笈即被领悟。\\\n　　按P键打开武学界面，找到该秘笈相对应的招式，点击招式图标下方的倒三角图标打开该招式的秘笈界面。\\\n　　另外，用Shift+右键点击快捷栏上的招式图标，也可快速打开该招式的秘笈界面。\\\n　　你可以在对应招式的秘笈界面中，看到已领悟的秘笈列表。\\\n　　同样的秘笈只能领悟一次。" font=162</text>	
15	34	4			激活秘笈	<text>text="　　按P键打开武学界面，找到该秘笈相对应的招式，点击招式下方倒三角图标打开该招式的秘笈界面。\\\n　　另外，用Shift+右键点击快捷栏上的招式图标，也可快速打开该招式的秘笈界面。\\\n　　在秘笈界面中，激活的秘笈图标周围会有光圈环绕闪动，表示该秘笈已产生效果。\\\n　　未激活的秘笈图标没有光圈环张，表示该秘笈没有产生效果。\\\n　　鼠标左键单击秘笈图标即可激活秘笈，再次单击则取消激活。\\\n　　您可以针对不同的情况来切换不同的秘笈。战斗状态下无法切换秘笈。\\\n　　一个招式最多能被4个秘笈影响，即，同个招式你最多只能激活4种秘笈。" font=162</text>	
15	35	0		奇穴		<text>text="　　奇穴能给招式附加不同的增益，还能通过奇穴激活新的招式。" font=162</text>	
15	35	1			激活与更改	<text>text="　　加入门派后可以激活奇穴，随等级提高可以激活更多奇穴。\\\n　　您可以根据需要消耗修为（修为可通过任务、使用道具、传功等方式获取）来更改每个奇穴的效果。" font=162</text>	
15	36	0		江湖轻功		<text>text="　　剑网3中的江湖轻功适用范围很广，不仅跳很高跑很快，更可以使你的身法变得灵活。\\\n　　江湖轻功的大多会随着大侠的等级提升而自动获得，某些等级的轻功需要完成副本任务才可以获得。\\\n　　蹑云逐月：向前冲刺一段距离。冲刺过程中不受招式控制。\\\n　　扶摇直上：身轻如燕，能跳的更高，并能施展踏云。\\\n　　迎风回浪：向后疾退，可以避开敌人的攻击。过程中不受招式控制。\\\n　　瑶台枕鹤：向右侧迅速移动，可以避开敌人的攻击。过程中不受招式控制。\\\n　　凌霄揽胜：向左侧迅速移动，可以避开敌人的攻击。过程中不受招式控制。\\\n" font=162</text>	
15	36	1			扶摇直上学习	<text>text="　　1-7级扶摇直上可以直接在技能面板用修为提升，达到7重之后，玩家可以在野外地图中寻找偶尔出现的NPC接取“扶摇直上”系列任务来学习后续8-11重技能。\\\n\\\n长安\\\n" font=162</text><image>path="ui\Image\Helper\长安扶摇.tga" frame=0 w=600 h=460</image><text>text="\\\n\\\n洛阳\\\n" font=162</text><image>path="ui\Image\Helper\洛阳扶摇.tga" frame=0 w=600 h=460</image><text>text="\\\n\\\n纯阳\\\n" font=162</text><image>path="ui\Image\Helper\纯阳扶摇.tga" frame=0 w=600 h=443</image><text>text="\\\n\\\n七秀\\\n" font=162</text><image>path="ui\Image\Helper\七秀扶摇.tga" frame=0 w=600 h=442</image><text>text="\\\n\\\n少林\\\n" font=162</text><image>path="ui\Image\Helper\少林扶摇.tga" frame=0 w=600 h=445</image><text>text="\\\n\\\n天策\\\n" font=162</text><image>path="ui\Image\Helper\天策扶摇.tga" frame=0 w=600 h=445</image><text>text="\\\n\\\n万花\\\n" font=162</text><image>path="ui\Image\Helper\万花扶摇.tga" frame=0 w=600 h=445</image><text>text="\\\n\\\n枫华谷\\\n" font=162</text><image>path="ui\Image\Helper\枫华谷扶摇.tga" frame=0 w=600 h=445</image><text>text="\\\n\\\n金水镇\\\n" font=162</text><image>path="ui\Image\Helper\金水镇扶摇.tga" frame=0 w=600 h=445</image><text>text="\\\n\\\n洛道\\\n" font=162</text><image>path="ui\Image\Helper\洛道扶摇.tga" frame=0 w=600 h=445</image><text>text="\\\n\\\n寇岛\\\n" font=162</text><image>path="ui\Image\Helper\寇岛扶摇.tga" frame=0 w=600 h=445</image><text>text="\\\n" font=162</text>	
