TrackID	X	Y	Z
523	36109	22610	1049625
523	36848	21421	1049736
523	37463	20713	1049680
523	38141	20078	1049149
523	39474	19026	1049189
523	41466	17859	1050487
524	28018	16360	1049555
524	29974	16718	1049696
524	31657	17053	1049752
524	32588	17304	1050492
524	33434	17737	1050421
524	34372	18353	1049866
524	35217	18831	1049446
524	35921	19056	1049107
524	36830	19245	1048668
524	38756	19008	1048844
525	39629	12583	1049087
525	38742	13309	1048848
525	38375	14294	1048287
525	38572	14816	1048227
525	38899	15523	1049493
525	40066	16306	1050367
525	41629	16722	1050487
526	60375	76523	1247033
526	60326	76682	1247033
526	60307	76865	1247033
526	60275	77096	1247033
526	60266	77279	1247033
526	60253	77509	1247033
526	60255	77830	1247033
526	60300	78059	1247143
526	60444	78450	1247069
526	60629	78726	1247334
526	60883	78836	1247410
526	61194	79040	1247472
526	61654	79465	1247357
526	61973	79757	1247069
526	62202	79930	1247069
526	62379	80053	1247069
526	62614	80238	1247069
526	62864	80429	1247069
526	63120	80649	1247069
526	63728	80981	1247069
526	63974	81032	1247071
526	64218	81028	1247143
526	64484	80947	1246373
526	64686	80686	1246373
526	64659	80332	1246373
526	64474	80029	1246373
526	64243	79630	1245111
526	64065	79389	1244297
526	63887	79077	1243124
526	63497	78746	1241312
526	62646	78316	1237561
526	62078	78116	1235866
526	61709	77974	1235801
526	61367	77768	1235796
526	61115	77742	1234505
526	60926	77676	1233361
526	60773	77666	1232616
526	60651	77659	1232009
526	60505	77651	1231403
526	60332	77646	1230857
526	60189	77607	1230491
526	60010	77590	1230041
526	59857	77594	1229763
526	59655	77588	1229466
526	59325	77577	1228772
526	59180	77602	1228165
526	59049	77634	1227898
526	58823	77690	1227827
526	58661	77764	1227827
526	58438	77904	1227827
526	58047	78175	1227827
526	57923	78256	1227827
526	57375	78800	1227827
527	52760	102346	1062609
527	52815	102499	1062690
527	52892	102813	1063005
527	52949	103156	1063407
527	53035	103462	1063933
527	53106	103716	1064473
527	53173	103949	1064814
527	53235	104147	1065119
527	53303	104363	1065438
527	53383	104625	1065852
527	53456	104897	1066496
527	53525	105157	1067070
527	53604	105418	1067723
527	53679	105673	1068363
527	53735	105883	1068831
527	53801	106107	1069605
527	53890	106343	1070296
527	53940	106536	1070976
527	53997	106720	1071625
527	54056	106920	1072225
527	54111	107104	1072883
527	54160	107295	1073529
527	54216	107465	1073790
527	54263	107643	1073997
527	54343	107877	1074469
527	54423	108087	1074475
527	54527	108303	1074475
527	54641	108533	1074647
527	54697	108646	1074963
527	54759	108776	1075493
527	54828	108879	1075910
527	54920	109013	1076310
527	55027	109142	1076940
527	55173	109238	1077745
527	55274	109301	1078132
527	55366	109392	1078510
527	55431	109473	1078889
527	55531	109612	1079605
527	55634	109747	1080197
527	55730	109859	1080822
527	55882	110021	1081105
527	56002	110087	1081177
527	56172	110159	1081371
527	56282	110209	1081657
527	56426	110290	1082178
527	56590	110375	1082737
527	56768	110464	1083196
527	56930	110517	1083723
527	57035	110558	1084108
527	57183	110600	1084638
527	57307	110661	1085116
527	57482	110800	1085188
527	57576	110964	1085188
527	57613	111200	1085323
527	57591	111361	1085799
527	57566	111491	1086265
527	57538	111619	1086622
527	57467	111730	1087090
527	57415	111842	1087446
527	57321	111970	1087812
527	57261	112095	1088244
527	57209	112230	1088728
527	57178	112326	1088869
527	57164	112479	1089085
527	57158	112612	1089272
527	57146	112719	1089416
527	57107	112954	1089708
527	57068	113192	1089979
527	57038	113429	1090296
527	57018	113601	1090543
527	56984	113792	1090869
527	56941	113984	1091253
527	56918	114161	1091603
527	56878	114340	1091973
527	56849	114527	1092359
527	56827	114680	1092740
527	56802	114867	1093185
527	56776	115042	1093617
527	56753	115222	1094083
527	56725	115403	1094562
527	56694	115593	1095185
527	56669	115765	1095761
527	56647	115932	1096317
527	56614	116105	1096888
527	56576	116298	1097387
527	56550	116458	1097615
527	56532	116600	1097802
527	56507	116808	1098113
527	56441	117158	1097791
527	56289	117470	1097790
527	55999	117678	1097888
527	55650	117685	1098076
527	55332	117661	1098454
527	54803	117561	1099080
527	54447	117478	1099404
527	54106	117404	1099743
527	53800	117325	1100046
527	53506	117287	1100286
527	53240	117265	1100455
527	52922	117290	1100567
527	52618	117334	1100702
527	52323	117418	1100879
527	52018	117540	1101116
527	51797	117628	1101308
527	51559	117678	1101443
527	51404	117711	1101623
527	51249	117705	1101923
527	51080	117650	1102320
527	50857	117591	1102793
527	50650	117563	1103177
527	50384	117517	1103680
527	50192	117493	1104024
527	49916	117489	1104865
527	49689	117547	1105223
527	49515	117605	1105508
527	49258	117659	1105886
527	49024	117670	1106302
527	48744	117657	1106878
527	48467	117650	1107098
527	48205	117637	1107736
527	47974	117625	1108328
527	47714	117601	1109040
527	47505	117567	1109651
527	47273	117530	1110328
527	47080	117498	1110878
527	46880	117464	1111440
527	46684	117437	1112031
527	46488	117411	1112593
527	46236	117366	1113124
527	45989	117338	1113817
527	45762	117304	1114436
527	45529	117284	1115089
527	45284	117230	1115699
527	45083	117212	1116338
527	44813	117161	1117109
527	44603	117105	1117735
527	44415	117022	1118316
527	44205	116916	1118938
527	44016	116809	1119555
527	43853	116716	1120209
527	43650	116623	1120700
527	43436	116509	1121467
527	43272	116433	1122032
527	43089	116358	1122702
527	42872	116249	1123577
527	42463	116045	1124944
527	42090	115758	1126578
527	41935	115650	1127146
527	41790	115546	1127684
527	41620	115405	1128408
527	41435	115247	1129160
527	41294	115105	1129745
527	41088	114959	1130601
527	40830	114828	1131628
527	40623	114769	1132386
527	40387	114710	1133227
527	40149	114620	1134114
527	39944	114541	1134872
527	39755	114442	1135650
527	39518	114287	1136638
527	39281	114074	1137694
527	39080	113883	1138588
527	38851	113654	1139431
527	38420	113247	1141276
527	38267	112895	1142360
527	38294	112558	1142581
527	38311	112338	1142684
527	38295	112085	1142934
527	38299	111809	1143254
527	38315	111554	1143624
527	38335	111374	1143906
527	38318	111083	1144281
527	38302	110819	1144216
527	38231	110493	1144158
527	38105	110246	1144286
527	37704	109792	1144535
527	37427	109496	1144834
527	37170	109228	1145261
527	36747	108771	1145682
527	36282	108383	1145708
527	35556	108139	1145997
527	34963	107986	1146252
527	34405	107840	1145902
527	33933	107675	1145487
527	33518	107277	1145247
527	33146	106879	1145103
527	32699	106384	1144691
527	32212	105872	1144071
527	31628	105258	1143609
527	31433	104788	1143443
527	31473	104238	1143241
527	31758	103660	1143193
527	32179	103051	1143308
527	32622	102589	1143401
527	33106	102124	1143490
527	33500	101591	1143650
527	33632	101212	1143908
527	33733	100910	1144133
527	33835	100612	1144235
527	33990	100123	1144262
527	34159	99691	1143585
527	34243	99262	1143127
527	34414	98745	1142800
527	34596	98262	1142649
527	34793	97710	1142958
527	34796	97092	1142816
527	35000	96576	1142707
527	35148	96079	1142707
527	35197	95581	1142707
527	35118	95114	1142730
527	34972	94682	1142848
527	34751	94221	1143302
527	34347	93731	1143786
527	34024	92772	1144726
527	33825	91409	1145020
527	34226	90645	1143863
527	35447	90751	1144550
527	36380	91163	1144469
527	36994	91885	1144455
528	56266	94912	1055307
528	56447	94683	1054940
528	56693	94385	1054383
528	56990	94051	1053833
528	57412	93561	1052884
528	57586	93370	1052822
528	57728	93207	1052524
529	57872	93017	1052233
529	57928	93000	1052123
529	57956	92976	1052044
529	57984	92953	1051962
530	59957	92272	1067612
530	59845	92347	1067550
530	59704	92454	1067763
530	59594	92544	1067389
531	59129	92393	1065281
531	59092	92353	1065475
531	58910	92389	1065992
531	58716	92255	1065664
531	58425	92177	1066116
531	58147	92258	1066463
531	57871	92371	1067094
531	57683	92338	1066685
532	57539	92329	1066581
532	57399	92384	1066694
532	57095	92504	1066221
532	56627	92691	1065260
533	56580	92687	1066184
533	56569	92684	1066485
533	56546	92690	1067060
534	55881	92176	1082144
534	55858	92165	1082498
535	55248	91818	1101631
535	55266	91819	1102428
535	55288	91827	1103337
535	55296	91839	1104358
536	55920	91882	1114317
536	55929	91900	1114330
536	55946	91937	1114573
536	55980	92011	1115687
536	56049	92242	1080529
536	56098	92208	1080521
536	56123	92237	1080479
536	56253	92381	1080267
537	56379	92407	1080358
537	56564	92398	1080601
537	56793	92388	1082020
537	57173	92361	1082291
537	57471	92337	1082458
537	57860	92294	1082150
537	57941	92282	1082543
537	58396	92190	1081616
538	58599	92170	1081063
538	58677	92175	1080013
538	58704	92177	1076900
538	58829	92188	1076739
539	63350	101367	1125391
539	63792	101344	1125673
539	64222	101262	1125843
539	64606	101154	1126124
540	64641	101127	1127312
540	64655	100997	1133095
540	64683	100613	1131990
541	58412	92457	1051337
541	58428	92436	1051337
541	58519	92330	1051359
541	58645	92187	1051343
541	58789	92024	1051386
542	58872	91931	1051420
542	58909	91896	1051430
542	59014	91778	1051674
542	59404	92046	1062163
542	59930	92140	1063785
542	60109	92276	1063376
542	60162	92278	1063714
543	56498	92677	1068233
543	56470	92672	1068917
543	56378	92490	1071232
543	56275	92394	1073693
543	56152	92350	1076550
543	55978	92211	1080466
544	55796	92137	1083738
544	55766	92136	1084233
544	55714	92097	1086174
544	55618	91983	1090086
544	55534	91960	1096444
544	55359	91925	1100683
544	55252	91989	1085737
545	55354	91852	1106067
545	55422	91863	1106064
545	55490	91874	1106043
545	55579	91875	1111910
545	55719	91866	1112800
545	55894	91857	1114277
546	60476	101391	1133185
546	60673	101374	1133644
546	60979	101392	1133653
546	61231	101428	1133326
547	61312	101415	1133049
547	61522	101413	1132608
547	61699	101415	1132170
547	62053	101418	1131220
547	62566	101416	1129386
547	63087	101413	1126605
547	63263	101396	1125287
548	58035	92905	1051817
548	58061	92877	1051740
548	58171	92754	1051460
548	58229	92688	1051412
548	58363	92520	1051343
549	58870	92242	1120904
549	58898	92245	1121277
549	58954	92250	1122022
549	59065	92260	1123512
549	59554	101311	1127913
549	59777	101323	1129406
549	60083	101345	1131403
549	60414	101361	1132803
550	64812	100697	1132030
550	64812	100676	1133363
550	64796	100658	1134983
551	64786	100636	1136433
551	64775	100616	1138331
551	64696	100532	1145269
551	64557	100406	1155517
551	64150	100184	1165039
551	64010	99828	1168704
551	64003	99881	1168675
552	63917	99922	1168729
552	63882	100027	1170773
552	63860	100023	1172459
552	63845	100014	1173875
553	63835	100007	1174923
553	63820	99994	1177162
553	63810	99987	1179750
553	63664	89259	1277951
554	63595	89211	1278275
554	63017	88930	1278571
554	62805	88815	1278305
555	61844	88230	1270716
555	61916	88285	1271126
555	61966	88316	1271515
556	62167	88441	1273354
556	62443	88606	1275756
556	62718	88771	1278159
557	60777	74526	1171257
557	60760	74523	1170965
557	60726	74517	1170379
557	60659	74506	1169208
558	61460	75135	1176160
558	61451	75151	1176410
558	61433	75184	1176911
558	61405	75225	1177672
558	61378	75267	1178434
558	61349	75308	1179114
558	61321	75349	1179795
558	61293	75390	1180475
558	61265	75432	1181156
559	61222	75494	1181367
559	61168	75593	1181348
559	61114	75693	1181329
559	61060	75818	1181061
559	61006	75944	1180794
560	60815	75727	1184602
560	60855	75612	1187662
560	60866	75570	1189113
560	60870	75552	1190039
560	60890	75482	1192746
560	60966	75378	1193977
560	61021	75294	1193873
561	61069	75224	1216588
561	61012	75159	1216465
561	60897	75030	1216102
561	60696	74817	1215448
561	60447	74687	1213851
562	60325	74729	1220677
562	60318	74793	1224538
562	60313	74863	1229404
562	60307	74955	1237223
562	60308	75059	1242519
562	60300	75167	1246840
563	60270	75379	1249228
563	60234	75561	1249360
563	60178	75793	1249055
563	60206	76459	1247533
564	67729	28961	1073763
564	67727	28782	1073805
564	67721	28720	1073821
564	67717	28657	1073824
564	67752	27948	1073972
565	67745	29034	1073835
565	67732	28830	1075768
565	67725	28678	1076789
565	67724	28473	1077899
565	67721	28343	1078575
565	67727	28053	1079568
565	67725	27756	1080121
565	67726	27604	1080375
565	67714	27151	1080529
565	67704	26693	1080703
565	67708	26693	1080712
566	67758	26677	1080534
566	67846	26677	1080593
566	67892	26681	1080576
566	67940	26683	1080598
566	68399	26681	1080414
567	67704	26690	1080798
567	68017	26665	1083329
567	68345	26654	1085098
567	68671	26662	1086213
567	69104	26664	1087070
567	69639	26666	1087623
567	69892	26661	1087784
567	70198	26662	1087854
567	70188	26682	1087838
568	70085	26760	1087730
568	70042	26782	1087696
568	69996	26813	1087638
568	69957	26846	1087605
568	69810	26951	1087633
569	70188	26672	1087864
569	70047	26793	1089273
569	69916	26902	1090355
569	69620	27132	1092502
569	69297	27397	1094010
569	68855	27699	1094872
569	68553	27927	1095320
569	68250	28156	1095502
569	67982	28347	1095440
569	67702	28554	1095282
569	67713	28555	1095269
570	67498	27849	1054408
570	67581	27787	1054411
570	67680	27706	1054414
570	67762	27636	1054419
570	67951	27463	1054424
571	67377	27935	1054484
571	67539	27817	1056255
571	68006	27450	1059937
571	68474	27083	1061617
571	68850	26789	1062364
571	69267	26439	1062264
571	69811	25987	1061056
571	69816	26000	1061041
572	69926	27354	1061060
572	69875	26849	1061063
572	69849	26596	1061065
572	69824	26344	1061067
572	69821	26272	1061020
572	69814	26189	1060991
572	69808	26112	1060996
573	69822	26023	1061061
573	69944	26732	1064963
573	70039	27329	1066557
573	70134	27849	1067038
573	70185	28207	1067029
573	70218	28444	1066986
573	70207	28445	1066944
574	67817	28566	1094994
574	67902	28553	1095099
574	68005	28546	1095011
574	68110	28545	1094936
574	68321	28550	1094690
575	67710	28557	1095299
575	67866	28560	1096898
575	67967	28566	1097960
575	68216	28567	1100417
575	68570	28574	1102274
575	69174	28578	1103683
575	69699	28564	1103951
575	69961	28557	1104133
575	70310	28553	1104137
575	70301	28544	1104118
576	70225	28476	1104247
576	70118	28387	1103993
576	70036	28307	1104042
576	69941	28217	1103859
576	69874	28145	1103769
577	70298	28536	1104097
577	70197	28475	1105254
577	70149	28425	1105882
577	69872	28234	1108438
577	69591	28045	1109883
577	69368	27890	1110691
577	69059	27676	1111454
577	68751	27462	1111896
577	68442	27248	1112188
577	68146	27041	1112289
577	67808	26839	1112359
577	67823	26840	1112332
578	67908	26867	1111817
578	68079	26812	1111752
578	68219	26774	1111757
578	68343	26766	1111655
578	68453	26735	1111686
579	67813	26838	1112405
579	67979	26817	1113782
579	68149	26799	1114968
579	68458	26767	1116992
579	68784	26720	1118189
579	69203	26651	1119102
579	69669	26578	1119658
579	69903	26543	1119794
579	70289	26501	1119853
579	70290	26516	1119775
580	70232	26620	1119497
580	70164	26692	1119513
580	70039	26836	1119563
580	69916	26965	1119321
580	69849	27048	1119423
580	69812	27095	1119641
581	70272	26519	1119860
581	70218	26663	1122014
581	70005	26991	1127738
581	69591	27505	1137771
581	69423	27711	1141735
582	69344	27743	1142870
582	69288	27749	1143066
582	69017	27852	1143074
582	68871	27906	1143044
582	68739	27963	1143014
583	69350	27769	1141866
583	69295	27801	1141194
583	69186	27864	1139851
583	68967	27990	1137165
583	68528	28243	1131792
583	67651	28749	1121046
583	65897	29760	1099554
583	62390	31783	1057391
584	62297	31851	1056163
584	62375	31782	1057393
584	62740	31579	1061357
584	63219	31300	1067159
584	63699	31021	1072963
584	64179	30742	1078765
584	64299	30672	1080216
584	64759	30425	1085710
585	61150	30349	1056265
585	60221	30644	1056186
585	59159	30980	1056453
585	58110	31361	1056976
585	57577	31519	1056377
585	57035	31654	1055636
585	56604	31704	1055609
585	56197	31673	1055528
585	55830	31584	1055444
585	55418	31481	1055336
585	55052	31458	1054219
585	54785	31417	1053497
585	54409	31383	1052818
585	53588	31179	1052634
585	52747	30837	1053432
585	52438	30701	1053569
585	51922	30183	1053953
585	51722	30007	1054029
585	51118	29525	1054403
585	50389	29482	1055022
585	49906	29484	1055528
585	49424	29486	1055940
585	48653	29497	1056112
585	47777	29516	1056202
585	46091	29614	1055208
585	44491	30184	1055665
585	43969	30296	1055443
585	43464	30394	1055412
585	42699	30805	1054563
585	42138	31251	1053144
585	40945	32126	1051401
585	39724	33362	1049787
585	39225	34128	1049748
585	39031	35245	1049695
585	38950	37032	1049619
585	38755	37497	1049618
585	38560	37936	1049625
585	38706	39752	1049640
586	15664	90935	1335475
586	15722	90934	1335475
586	15819	90932	1335475
586	15915	90931	1335475
586	15964	90930	1335475
586	16085	90929	1335441
586	16207	90929	1335441
586	16329	90929	1335629
586	16389	90929	1335809
586	16450	90929	1335981
587	15432	90562	1335443
587	15472	90533	1335442
587	15570	90448	1335442
587	15666	90358	1335629
587	15776	90258	1335982
587	15864	90166	1335993
587	15939	90067	1335993
587	16021	90008	1335993
587	16103	90016	1335993
587	16194	90023	1335993
587	16292	90047	1335993
587	16391	90096	1335993
587	16440	90133	1335993
587	16489	90170	1335993
587	16575	90222	1335981
588	20724	25292	1055876
588	20731	25293	1056899
588	20737	25294	1057921
