ID	SubID	Name	DoodadTemplateID	CostStamina	ProfessionID	RequireLevel	ToolItemType	ToolItemIndex	EquipmentType	PrepareFrame	PlayerExp	Exp	ExtendProfessionID1	ExtendExp1	ExtendProfessionID2	ExtendExp2	CreateItemTab	CreateItemIndex	CreateItemStackNum	BuffID	BuffLevel	Train	ScriptName	CostVigor
315	5	敖龙岛·其二			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
315	6	敖龙岛·其三			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
316	1	仙缘			8	95						1200	11	10										
316	2	显庆船难			8	95						1200	11	10										
316	3	无尸船			8	95						1200	11	10										
316	4	冥歌			8	95						1200	11	10										
317	1	太白异闻录·西跑马梁群盗·一			8	15						1200	11	10										
317	2	太白异闻录·西跑马梁群盗·二			8	15						1200	11	10										
317	3	太白异闻录·西跑马梁群盗·三			8	15						1200	11	10										
317	4	太白异闻录·独叶草			8	95						1200	11	10										
317	5	太白异闻录·净水童子			8	95						1200	11	10										
317	6	太白异闻录·刘氏妻			8	95						1200	11	10										
318	1	凌雪阁泛石国杂记·其一			8	15						1200	11	10										
318	2	凌雪阁泛石国杂记·其二			8	95						1200	11	10										
318	3	凌雪阁泛石国杂记·其三			8	95						1200	11	10										
318	4	凌雪阁泛石国杂记·其四			8	95						1200	11	10										
318	5	凌雪阁泛石国杂记·其五			8	95						1200	11	10										
319	1	凌雪隐龙录·苏无因			8	15						1200	11	10										
319	2	凌雪隐龙录·江采萍			8	15						1200	11	10										
319	3	凌雪隐龙录·闻人晏陵			8	15						1200	11	10										
319	4	凌雪隐龙录·卢长亭			8	15						1200	11	10										
319	5	凌雪隐龙录·李俶			8	15						1200	11	10										
319	6	凌雪隐龙录·李泌			8	15						1200	11	10										
319	7	凌雪隐龙录·姬别情			8	15						1200	11	10										
319	8	凌雪隐龙录·林白轩			8	15						1200	11	10										
320	1	墓林			8	15						1200	11	10										
320	2	鸟不归			8	15						1200	11	10										
320	3	太白山	8013		8	15						1200	11	10										
321	1	机枢府·义	8014		8	95						1200	11	10										
321	2	厌兵院·情	8015		8	95						1200	11	10										
321	3	昭明苑·妒	8016		8	95						1200	11	10										
322	1	凌雪阁·百相所司	8017		8	95						1200	11	10										
322	2	凌雪阁·昭明之训	8018		8	95						1200	11	10										
322	3	凌雪阁·精密所制	8019		8	95						1200	11	10										
323	1	春日赏樱图			8	15						15	11	10					0					
324	1	何弃身·顾锋（上）			8	95						1200	11	10										
324	2	何弃身·顾锋（下）			8	95						1200	11	10										
324	3	何弃身·迟驻（上）			8	95						1200	11	10										
324	4	何弃身·迟驻（下）			8	95						1200	11	10										
324	5	何弃身·白某（上）			8	95						1200	11	10										
324	6	何弃身·白某（下）			8	95						1200	11	10										
325	1	其一·石谱			8	95						1200	11	10										
325	2	其二·髹饰之法			8	95						1200	11	10										
325	3	其三·斗栱小语			8	95						1200	11	10										
325	4	其四·苑圃诸事			8	95						1200	11	10										
326	1	老李头			8	95						1200	11	10										
326	2	两市邻居			8	95						1200	11	10										
326	3	荀小虎			8	95						1200	11	10										
326	4	白两金姐妹传			8	95						1200	11	10										
326	5	郑太太			8	95						1200	11	10										
326	6	东家			8	95						1200	11	10										
326	7	马球			8	95						1200	11	10										
327	1	封氏闻见记·刚正			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
327	2	封氏闻见记·奇节			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
327	3	封氏闻见记·明堂			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
327	4	封氏闻见记·露布			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
327	5	封氏闻见记·上皇逸事			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
328	1	平原府纪·上			8	95						1200	11	10										
328	2	平原府纪·下			8	95						1200	11	10										
329	1	历法·上			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
329	2	历法·下			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
329	3	纪时·上			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
329	4	纪时·下			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
329	5	少微算学			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
329	6	少微墨学	8704		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
330	1	仰观宇宙			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
330	2	开辟鸿蒙·一	8705		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
330	3	开辟鸿蒙·二	8706		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
330	4	天文蒙学·上			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
330	5	天文蒙学·下	8707		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
330	6	步天歌·紫微宫	8708		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
330	7	步天歌·太微宫	8709		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
330	8	步天歌·天市宫			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
331	1	紫微君·萧卿云			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
331	2	太微君·聂无极（其一）	8710		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
331	3	太微君·聂无极（其二）			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
331	4	天市君·墨非			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
331	5	少微君·处月风			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
331	6	左右执法			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
331	7	紫微四辅			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
331	8	五司			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
332	1	邹衍创始			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
332	2	法衣青囊			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
332	3	王佐与正宗			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
332	4	迁居西域	8711		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
332	5	再逢天劫			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
333	1	衍天算子画像			8	15						15	11	10										
333	2	衍天才女画像			8	15						15	11	10										
333	3	衍天星童画像			8	15						15	11	10										
333	4	衍天灵女画像			8	15						15	11	10										
334	1	南诏	8712		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
334	2	粟特	8719		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
334	3	吐蕃	8722		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
334	4	回纥	8723		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
334	5	突厥			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
334	6	党项与羌人	8724		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
334	7	奚与契丹	8726		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
334	8	坚昆	8727		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
335	1	星野异象·一	8728		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
335	2	星野异象·二	8720		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
335	3	星野异象·三	8721		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
335	4	星野异象·四			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
336	1	叶家往事录·一	8713		8	100						1500	11	10										
336	2	叶家往事录·二	8714		8	100						1500	11	10										
336	3	叶家往事录·三			8	100						1500	11	10										
337	1	勿言归期			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
337	2	何日同舟			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
337	3	枫林如旧			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
337	4	以身为剑			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
338	1	蛇妖与狂潮			8	100						1500	11	10										
338	2	海鬼众之首鬼首			8	100						1500	11	10										
339	1	客卿·子虚乌有	8715		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
339	2	画圣·林白轩			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
339	3	琴圣·苏雨鸾			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
339	4	闲雁·苏凤棠			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
339	5	绝情谷主·方碧玲			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
340	1	乾元开谷·上	8716		8	100						1500	11	10										
340	2	乾元开谷·下	8717		8	100						1500	11	10										
341	1	医者·封小秋			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
341	2	义士·赵大娘			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
341	3	患者·夏星			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
341	4	俞长生·上			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
341	5	俞长生·下			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
341	6	药王旧事·上			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
341	7	药王旧事·下			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
341	8	牺牲者	8718		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
342	1	云巅之战·上			8	100						1500	11	10										
342	2	云巅之战·下			8	100						1500	11	10										
343	1	鬼斧之功			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
343	2	清燕阴谋			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
343	3	鬼市初现			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
343	4	趁火打劫			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
343	5	自得之道	8725		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
344	1	花绳			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
344	2	折枝花铜镜			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
344	3	木梭			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
344	4	绣花包			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
344	5	丝帕			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
345	1	七秀内坊	8729		8	100						1500	11	10										
345	2	湖盐寨	8730		8	100						1500	11	10										
345	3	青萝山	8731		8	100						1500	11	10										
345	4	梧桐山庄			8	100						1500	11	10										
345	5	甲鱼村			8	100						1500	11	10										
346	1	叶家往事录·四			8	100						1500	11	10										
346	2	叶家往事录·五			8	100						1500	11	10										
347	1	争霸碑	9026		8	100						1500	11	10										
348	1	中州寄叙·鲁明山			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
348	2	中州寄叙·程贝儿			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
348	3	中州寄叙·关林			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
348	4	中州寄叙·张飞			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
348	5	中州寄叙·桑百子			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
349	1	吟沧浪			8	100						1500	11	10										
350	1	北天药宗楠枫画像			8	15						15	11	10										
350	2	北天药宗青黛画像			8	15						15	11	10										
350	3	北天药宗繁英画像			8	15						15	11	10										
350	4	北天药宗馨露画像			8	15						15	11	10										
351	1	林海秘事·蛊美人（上）			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
351	2	林海秘事·蛊美人（下）			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
351	3	林海秘事·香巫复苏（上）			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
351	4	林海秘事·香巫复苏（中）			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
351	5	林海秘事·香巫复苏（下）			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
351	6	林海秘事·蚕犀蛊			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
352	1	药宗宗主·陈月			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
352	2	刀圭长老·陈梦麟			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
352	3	轩岐长老·秦素问			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
352	4	鬼手侠医·秦铮			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
352	5	奉祀通灵·完颜祭			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
352	6	游驹			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
352	7	葛芊芊			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
353	1	宗门初建			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
353	2	双杰并出			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
353	3	百年传承			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
353	4	理念之争			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
353	5	灭门之祸			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
353	6	宗门重建			8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
354	1	谷口遗址·避世荒原	9361		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
354	2	百会阁·劣疾	9362		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
354	3	去疾院·昔年盛况	9363		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
354	4	神农苑·药学之典	9364		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
354	5	青石冰库·囚笼	9365		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
354	6	垂荫殿·长白圣地	9366		8	100						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
355	1	刀宗寰越画像			8	15						15	11	10										
355	2	刀宗虚岚画像			8	15						15	11	10										
355	3	刀宗辟海画像			8	15						15	11	10										
355	4	刀宗晞微画像			8	15						15	11	10										
356	1	刀宗史略·卷一	10033		8	110						1500	11	10										
356	2	刀宗史略·卷二	10034		8	110						1500	11	10										
356	3	刀宗史略·卷三	10035		8	110						1500	11	10										
356	4	刀宗史略·卷四	10036		8	110						1500	11	10										
357	1	谢云流·上			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
357	2	谢云流·中			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
357	3	谢云流·下			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
358	1	洞幽刀主·莫铭			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
358	2	流芳刀主·练红洗			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
358	3	浪游刀主·浪三归			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
358	4	折麟阁阁主·林索	10037		8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
358	5	披星阁阁主·左伶	10038		8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
358	6	带月阁阁主·萧孟	10039		8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
358	7	披星阁掌事·方轻崖			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
359	1	红叶秘传			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
359	2	四绝传奇			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
359	3	停风小筑	10040		8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
359	4	刀宗秘籍			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
360	1	鬼市秘闻·卷一			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
360	2	鬼市秘闻·卷二			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
360	3	鬼市秘闻·卷三			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
360	4	鬼市秘闻·卷四			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
361	1	烂柯闻见记·上			8	110						1500	11	10										
361	2	烂柯闻见记·中			8	110						1500	11	10										
361	3	烂柯闻见记·下			8	110						1500	11	10										
362	1	百溪八境·卷一			8	110						1500	11	10										
362	2	百溪八境·卷二			8	110						1500	11	10										
362	3	百溪八境·卷三			8	110						1500	11	10										
362	4	百溪八境·卷四			8	110						1500	11	10										
363	1	百溪舆图			8	110						1500	11	10										
364	1	初行杂记·江淮			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
364	2	初行杂记·叛乱			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
364	3	初行杂记·山阳			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
364	4	初行杂记·恶首			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
364	5	初行杂记·后记			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
365	1	慈如堂			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
365	2	尉关山	10041		8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
365	3	明镜飞白			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
365	4	主仆			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
366	1	白鹭楼	10042		8	110						1500	11	10										
366	2	小舟会			8	110						1500	11	10										
366	3	清河帮			8	110						1500	11	10										
366	4	恣意坊	10043		8	110						1500	11	10										
366	5	无归当			8	110						1500	11	10										
367	1	月朔门			8	10						10	11	10										
368	1	名剑录	10180		8	100						1500	11	10										
369	1	残碑拓片·八荒万象			8	100						1500	11	10										
370	1	万灵山庄飞镝画像			8	15						15	11	10										
370	2	万灵山庄星流画像			8	15						15	11	10										
370	3	万灵山庄天光画像			8	15						15	11	10										
370	4	万灵山庄希稚画像			8	15						15	11	10										
371	1	万灵山庄史略·卷一			8	110						1500	11	10										
371	2	万灵山庄史略·卷二	10401		8	110						1500	11	10										
371	3	万灵山庄史略·卷三	10402		8	110						1500	11	10										
371	4	万灵山庄史略·卷四	10403		8	110						1500	11	10										
372	1	林间轻轻语·乘黄			8	110						1500	11	10										
372	2	林间轻轻语·狐狸			8	110						1500	11	10										
372	3	林间轻轻语·白鹇			8	110						1500	11	10										
373	1	苍梧君·颂少风			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
373	2	长川卿·颂山			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
373	3	回苏卿·颂静竹			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
373	4	麓岚卿·颂挽音			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
373	5	祈宁长老·颂溪泉			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
373	6	万灵山庄客卿·夏芝洲			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
373	7	落日玄弓·颂南云			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
374	1	栖灵洞天·千载	10404		8	110						1500	11	10										
374	2	建木海·岚霭	10405		8	110						1500	11	10										
374	3	明风缀星·生机	10406		8	110						1500	11	10										
374	4	万灵殿·归家	10407		8	110						1500	11	10										
375	1	推究手记			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
375	2	离港之乱			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
375	3	苦海拾遗			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
375	4	海东使团			8	110						1500	11	10									scripts/achievement/NewAchievementForClient.lua	
